date,ticker,residual,residual_zscore
2026-04-01,AAL,-0.0236040102177454,-0.5895334278711657
2026-04-01,AAON,-0.0337897444275287,-0.7916637400430644
2026-04-01,ABSI,-0.0340974483232709,-0.7977699551888655
2026-04-01,ACHV,0.0407417635490334,0.6873731819566317
2026-04-01,ACIC,-0.0038753320349612,-0.1980286234364591
2026-04-01,ADAM,0.0075248586759738,0.0282019123070714
2026-04-01,ADEA,-0.0118514180211521,-0.3563096778105439
2026-04-01,ADTN,-0.0072766367633766,-0.2655256513763812
2026-04-01,ADTX,-0.0990921929770698,-2.0875550365418523
2026-04-01,ADUR,-0.0079363431083596,-0.2786171621802984
2026-04-01,ADV,0.1160994971130536,2.182806097851094
2026-04-01,AEI,0.0060013389586913,-0.0020315013783711
2026-04-01,AEIS,-0.0165151255549769,-0.4488583974487428
2026-04-01,AEYE,-0.0366547453872371,-0.8485181136632238
2026-04-01,AFBI,0.0321184536170424,0.5162483231482989
2026-04-01,AGEN,-0.0377687731759973,-0.870625384486566
2026-04-01,AGH,-0.0073102809945514,-0.2661933027022546
2026-04-01,AGPU,0.2050446479003889,3.947873860718159
2026-04-01,AIOT,0.0141434955935715,0.1595451339887768
2026-04-01,AIRO,0.0448563558688639,0.7690250111658232
2026-04-01,AKAM,0.009328803852998,0.064000215528324
2026-04-01,AKAN,-0.0113928316028847,-0.3472092817101679
2026-04-01,AKBA,-0.0304041693191567,-0.7244788577908515
2026-04-01,AKTS,0.0122111229900902,0.1211982588858556
2026-04-01,ALAB,0.0899861301696923,1.6646006446741184
2026-04-01,ALDX,0.0006680943524437,-0.1078668172179016
2026-04-01,ALGT,-0.0052966455888907,-0.2262338118335791
2026-04-01,ALHC,0.069560811351174,1.2592713886807494
2026-04-01,ALKS,-0.0018240074139233,-0.1573212107476389
2026-04-01,AMD,0.0306813049733536,0.4877288960747716
2026-04-01,AMPH,0.0101017564797097,0.079339036718186
2026-04-01,AMRX,-0.0185766013468659,-0.4897672545588282
2026-04-01,AMSC,-0.02829554500344,-0.6826343640694563
2026-04-01,ANAB,0.0043277512038641,-0.0352429330104049
2026-04-01,ANNA,0.0923567924043991,1.711645137264075
2026-04-01,APLD,-0.0041896005627665,-0.2042651101072064
2026-04-01,APLS,0.0136625236628643,0.1500005096644546
2026-04-01,APPF,0.0180776001514699,0.2376152824952142
2026-04-01,ARAI,-0.1706412791556263,-3.5074074327485896
2026-04-01,ARCB,0.0109534796672362,0.0962410165100221
2026-04-01,ARHS,-0.0161347192158256,-0.4413094421646969
2026-04-01,ARTV,-0.0054998956217104,-0.2302671973251562
2026-04-01,ARWR,-0.0311595219398945,-0.7394684165094505
2026-04-01,ASBP,0.0205292169109043,0.2862662732538741
2026-04-01,ASO,-0.0047285936176488,-0.2149611318370112
2026-04-01,ASPI,0.0166184272404765,0.208658795909438
2026-04-01,ASRT,-0.0528803367968291,-1.1705060812703507
2026-04-01,ASST,-0.0604328006698402,-1.3203805870131438
2026-04-01,ASTI,0.0966917214974378,1.7976694289619048
2026-04-01,ASYS,0.0166739684840231,0.2097609814431724
2026-04-01,ATEX,0.0155038520674818,0.1865406625460043
2026-04-01,ATII,,
2026-04-01,ATOM,-0.0073805995548649,-0.2675887359871706
2026-04-01,AUUD,-0.0315117480899346,-0.7464581513873072
2026-04-01,AVAH,0.0188708106194101,0.2533561094400977
2026-04-01,AVAV,-0.008623883229627,-0.2922610190177367
2026-04-01,AVNW,0.0072936713937852,0.0236141274153289
2026-04-01,AVR,0.0367482608347701,0.608124309595713
2026-04-01,AVTX,0.0908776294653605,1.682291959529101
2026-04-01,AXGN,0.0309482272785395,0.493025822910056
2026-04-01,AXIN,0.0061352775051975,0.000626435659799
2026-04-01,AXTI,0.0760644188425386,1.3883319144512327
2026-04-01,BAND,0.0021131927094064,-0.0791896324420206
2026-04-01,BCAR,0.0113113559577044,0.1033428753276006
2026-04-01,BDTX,0.0251281742918764,0.3775300616009423
2026-04-01,BEAM,0.0174947735405433,0.2260494078726928
2026-04-01,BELFA,-0.0018760653324618,-0.1583542716059419
2026-04-01,BELFB,0.0023232554994017,-0.0750210515186481
2026-04-01,BGDE,-0.1141947530388393,-2.3872570626312672
2026-04-01,BHAV,,
2026-04-01,BIOA,-0.0252479053165109,-0.6221556250194249
2026-04-01,BJRI,0.0217630899483252,0.3107518073447626
2026-04-01,BKNG,0.0038692281489551,-0.0443420716996672
2026-04-01,BKR,-0.0004598528583901,-0.1302503113424887
2026-04-01,BL,-0.0043958146820904,-0.2083573162707206
2026-04-01,BLMN,0.0092558872394838,0.0625532253017386
2026-04-01,BLNK,0.0107583255889806,0.0923682907990434
2026-04-01,BNZI,0.0088500765611525,0.0545001348318345
2026-04-01,BRCB,-0.0082242199044198,-0.2843299194009617
2026-04-01,BTBT,-0.0220432492404917,-0.5585609817950652
2026-04-01,BWEN,-0.0158992406987127,-0.4366365000680856
2026-04-01,BYND,-0.0379385559661667,-0.8739946308925253
2026-04-01,BZAI,-0.0538423197180071,-1.189596105038592
2026-04-01,CABA,0.0989327945407066,1.8421422950809587
2026-04-01,CAEP,0.0114264551360233,0.1056269554307294
2026-04-01,CAR,0.1106045374792461,2.073761635932317
2026-04-01,CBRL,0.0137784229979048,0.1523004684391247
2026-04-01,CCRN,-0.0066934039050227,-0.2539517149963461
2026-04-01,CDNA,0.0278558507005636,0.4316593047793387
2026-04-01,CDNL,0.018498650416513,0.2459707942099699
2026-04-01,CDW,0.0110502731506893,0.0981618301326451
2026-04-01,CELC,0.0012817748406281,-0.0956886643134821
2026-04-01,CELH,-0.0147586715958935,-0.4140025314156305
2026-04-01,CENX,-0.0141668356865231,-0.4022578722038604
2026-04-01,CEPS,0.010957033436673,0.0963115391165267
2026-04-01,CEVA,0.0083041544488551,0.0436666097557305
2026-04-01,CGCT,0.0074644542729202,0.02700322003862
2026-04-01,CGEM,0.0279582861256928,0.4336920796419448
2026-04-01,CGNT,0.0251827450536111,0.3786129884550814
2026-04-01,CGON,0.0024048682823472,-0.0734014905764277
2026-04-01,CHMG,-0.0048406898713497,-0.2171856205471219
2026-04-01,CHRN,-0.1130570250131944,-2.364679473598026
2026-04-01,CHRW,0.0071232433673272,0.0202320766489036
2026-04-01,CHTR,0.0180231669746015,0.2365350859373308
2026-04-01,CLBT,0.0090906364150964,0.059273913272568
2026-04-01,CLFD,0.0075623883894534,0.0289466688994898
2026-04-01,CLMT,0.0092533777711949,0.0625034262790894
2026-04-01,CLNN,0.0325931171123384,0.5256677600297978
2026-04-01,CLPT,0.0222348567062161,0.320113760060279
2026-04-01,CMPX,0.0039189695258513,-0.0433549813404636
2026-04-01,COAG,,
2026-04-01,COCO,-0.0137979227559554,-0.3949369973131452
2026-04-01,COLA,0.0014056329629283,-0.0932307677681838
2026-04-01,COLB,-0.0073893473500292,-0.267762331187179
2026-04-01,COLL,-0.0251387195456601,-0.619988893246119
2026-04-01,COLM,0.0052205661529605,-0.017525509734304
2026-04-01,COYA,-0.0272253389584059,-0.6613967117298511
2026-04-01,CPSH,0.012694533057882,0.1307912667041781
2026-04-01,CRAC,0.0208637059025697,0.2929040239462545
2026-04-01,CRDO,0.0398571645634973,0.6698187999738763
2026-04-01,CRMD,0.004593415566472,-0.0299709693560511
2026-04-01,CRML,0.0034723884302925,-0.0522171383923007
2026-04-01,CRWD,0.0093862976556392,0.0651411485270125
2026-04-01,CSCO,0.0103941710272011,0.0851418431286708
2026-04-01,CSGS,0.0137798455582099,0.1523286983686154
2026-04-01,CTSH,0.0234207543953205,0.3436472496610945
2026-04-01,CUE,-0.1146860843011101,-2.3970072622120906
2026-04-01,CVGI,-0.0007206048787935,-0.1354247922584507
2026-04-01,CVRX,-0.0194529573183216,-0.5071580584454942
2026-04-01,CVV,0.0200963085395169,0.2776754439186339
2026-04-01,CXDO,-0.0072825116564534,-0.2656422354092188
2026-04-01,DARE,-0.0745954572745832,-1.6014307441977405
2026-04-01,DASH,0.0320612732496965,0.5151136101012391
2026-04-01,DAVE,-0.0144744341030667,-0.4083619941727807
2026-04-01,DCBO,-0.0235116358077418,-0.5877003083388708
2026-04-01,DDOG,0.0072830694712655,0.023403738074276
2026-04-01,DFDV,0.0099572591828232,0.076471567066404
2026-04-01,DGXX,0.0116009993698794,0.1090906900767055
2026-04-01,DIBS,-0.0168358526447346,-0.4552230507412303
2026-04-01,DJCO,0.0339869426179259,0.5533274631749052
2026-04-01,DOMH,-0.0645858679885594,-1.402795931485547
2026-04-01,DOMO,0.0112949530331471,0.1030173682808803
2026-04-01,DOO,0.0078611681752832,0.0348757899757528
2026-04-01,DOX,0.0217467696077112,0.3104279391311297
2026-04-01,DPRO,0.1011325388174056,1.885795014481436
2026-04-01,DRTS,-0.0144640276341541,-0.408155483501427
2026-04-01,DSGN,0.0267552243796791,0.4098179787400916
2026-04-01,EIKN,-0.0406374215160955,-0.9275521383712813
2026-04-01,ENGN,-0.0129302047403565,-0.3777176089256356
2026-04-01,ENPH,-0.0983996437530609,-2.073811776806205
2026-04-01,ERII,-0.0087236566173952,-0.2942409672080862
2026-04-01,ERNA,-0.0424278237280761,-0.9630816888747004
2026-04-01,ESOA,-0.003342873143261,-0.1874622685933614
2026-04-01,ESPR,-0.002541375000956,-0.1715569772935254
2026-04-01,EYE,-0.0214116538150017,-0.546027316779732
2026-04-01,EZGO,-0.0127346622153428,-0.3738371747016663
2026-04-01,FA,0.0031959011370811,-0.0577038771719859
2026-04-01,FABC,-0.040404053990235,-0.9229210877389512
2026-04-01,FACT,0.0004777824866698,-0.111643451876398
2026-04-01,FCEL,0.0024478413312424,-0.0725487139764052
2026-04-01,FDMT,-0.0471338600749809,-1.0564704006063024
2026-04-01,FEIM,0.0487413240745956,0.8461200756971756
2026-04-01,FENC,-0.0038827044386173,-0.1981749247458955
2026-04-01,FFAI,-0.0680176872199373,-1.4708985030105013
2026-04-01,FGMC,0.0142861410812317,0.1623758555015144
2026-04-01,FLNC,-0.001797346811586,-0.1567921457080305
2026-04-01,FLWS,0.0278924605258373,0.4323858066945396
2026-04-01,FLXS,0.0032629985288616,-0.0563723662109507
2026-04-01,FLYW,0.0122411652121341,0.1217944303149357
2026-04-01,FMAO,-0.0015361026633391,-0.1516078987847699
2026-04-01,FNKO,0.0112735965074548,0.1025935597349106
2026-04-01,FOSL,0.0386135424316778,0.64513980044853
2026-04-01,FOXF,-0.0141390247018387,-0.4017059784571465
2026-04-01,FRMI,-0.0241557814536075,-0.6004830255982653
2026-04-01,FROG,0.0407615815502478,0.6877664593276682
2026-04-01,FSEA,0.0091800782404983,0.0610488372709131
2026-04-01,FTRE,-0.0020568280837101,-0.1619414093209407
2026-04-01,FWRD,0.0160200877382586,0.1967850764624972
2026-04-01,FWRG,-0.019537660327635,-0.508838943236105
2026-04-01,GALT,-0.0060368294065228,-0.2409223539691932
2026-04-01,GDRX,0.0140529802720967,0.1577489070492907
2026-04-01,GELS,-0.0520997367465409,-1.1550155011514818
2026-04-01,GFS,-0.0145599027671592,-0.4100580729627952
2026-04-01,GH,0.0177561054953528,0.2312353972690579
2026-04-01,GLSI,-0.0015703339302716,-0.1522871995134754
2026-04-01,GLUE,0.0055586930374189,-0.0108155670535272
2026-04-01,GMM,0.0594965135895942,1.0595509162591212
2026-04-01,GPRE,0.0405967964278257,0.6844963888987265
2026-04-01,GPRO,0.0640509006171691,1.1499302303738714
2026-04-01,GRAL,0.0100142874179703,0.0776032611333701
2026-04-01,GRPN,0.02217972774391,0.3190197560217738
2026-04-01,GSHD,0.0135140821192945,0.1470547685992469
2026-04-01,GSIT,0.0061470345565834,0.000859747900027
2026-04-01,GTX,-0.0065268146403999,-0.2506458423543563
2026-04-01,GV,,
2026-04-01,HCKT,0.0364932375570877,0.6030635124388884
2026-04-01,HCSG,0.0334601488291522,0.5428735291941056
2026-04-01,HELE,0.0180168402493816,0.2364095355432821
2026-04-01,HLMN,-0.023615851282806,-0.5897684073167169
2026-04-01,HOOD,-0.0265622226895116,-0.6482375328550363
2026-04-01,HOVR,0.0227611453287974,0.3305576692948939
2026-04-01,HPK,0.083882219310389,1.5434718794766749
2026-04-01,HROW,-0.004297670093126,-0.2064096906998218
2026-04-01,HTCO,0.1180380936310275,2.2212764831255365
2026-04-01,HUHU,-0.0119807440491844,-0.3588760819479113
2026-04-01,HUT,-0.0023998517424758,-0.1687485258037238
2026-04-01,HYMC,0.0150011829917637,0.1765654702720427
2026-04-01,IEAG,0.0178763481232555,0.2336215463098419
2026-04-01,IKT,-0.0129423746377528,-0.3779591138686428
2026-04-01,IMDX,0.1076840143582308,2.015805455455012
2026-04-01,IMSR,0.0035587545366285,-0.0505032503528891
2026-04-01,IMUX,-0.0046236411192305,-0.2128784070346944
2026-04-01,IMVT,-0.0300716684178097,-0.7178805596610857
2026-04-01,IMXI,0.0250610427376908,0.3761978727057041
2026-04-01,INDI,-0.0007224479097847,-0.1354613661982306
2026-04-01,INDV,-0.0026030514457971,-0.1727809125339911
2026-04-01,INOD,-0.0348900762562154,-0.8134992220460701
2026-04-01,INSM,-0.007721431612113,-0.2743523613391436
2026-04-01,INTC,0.050078639490456,0.8726583670871599
2026-04-01,IPCX,0.0163877391755545,0.2040809177107085
2026-04-01,IPSC,-0.049670769538021,-1.106813978315567
2026-04-01,IPST,-0.115764390019287,-2.41840564812545
2026-04-01,IPWR,0.0268856452099536,0.4124061086278494
2026-04-01,IREN,0.0034035738066926,-0.0535827268775055
2026-04-01,IRHO,0.0304452364954282,0.4830442465292183
2026-04-01,IRWD,-0.0814874221665201,-1.7381980097078635
2026-04-01,ISSC,0.0055835612407186,-0.0103220711903332
2026-04-01,JACK,0.0189170496835016,0.2542736983214547
2026-04-01,JBHT,0.0113131167098104,0.1033778164880025
2026-04-01,JBIO,-0.0258876222959831,-0.6348504578217758
2026-04-01,JBLU,-0.0045312402115878,-0.2110447616712759
2026-04-01,KALU,0.0152884907900898,0.1822669360445639
2026-04-01,KALV,0.0002171893415969,-0.1168147799985136
2026-04-01,KEEL,-0.0341257579619149,-0.798331744450076
2026-04-01,KMTS,-0.0105369470268324,-0.3302247214440656
2026-04-01,KOPN,0.0671686512577454,1.211800282868323
2026-04-01,KROS,0.0290559090350922,0.4554738046265639
2026-04-01,KXIN,0.0015020063434723,-0.0913182908575151
2026-04-01,LASR,0.0173577811900657,0.223330869768625
2026-04-01,LBRDA,0.025937576941615,0.3935922135180112
2026-04-01,LBRDK,0.0253274427591084,0.3814844351058913
2026-04-01,LBRX,0.028994367517003,0.4542525469335287
2026-04-01,LBTYB,0.0079815734622812,0.0372651668971209
2026-04-01,LE,-0.0042170303815193,-0.2048094398249406
2026-04-01,LFUS,-0.0008099979203025,-0.137198748167182
2026-04-01,LGIH,-0.0058670205899096,-0.2375525910827229
2026-04-01,LGN,-0.0194546059454788,-0.507190774547749
2026-04-01,LGND,-0.0115660008941972,-0.3506457313750292
2026-04-01,LIEN,0.0301359912709223,0.4769074445589668
2026-04-01,LIFE,0.058352432002398,1.0368472442795411
2026-04-01,LINC,-0.0111072760076254,-0.341542587447052
2026-04-01,LIND,-0.0389730550275222,-0.8945236977134984
2026-04-01,LINK,-0.0174013695007377,-0.4664454227654874
2026-04-01,LITE,0.0666794134791054,1.2020916273226276
2026-04-01,LLYVA,0.0227203795261397,0.3297486942865705
2026-04-01,LMB,0.0013838962681406,-0.0936621205614649
2026-04-01,LMRI,-0.0153912148444975,-0.4265550054611189
2026-04-01,LOVE,-0.0015965945168833,-0.1528083264602739
2026-04-01,LQDA,-0.0041434177234909,-0.2033486369765031
2026-04-01,LRMR,0.029344251250348,0.4611957978360465
2026-04-01,LWAY,-0.0371301999508864,-0.857953248862578
2026-04-01,LWLG,0.0822304591067679,1.510693603633743
2026-04-01,LXRX,-0.0350635618686165,-0.8169419489295467
2026-04-01,MASI,0.0207182545222595,0.290017621031903
2026-04-01,MBBC,0.053852415199662,0.9475468774741564
2026-04-01,MBX,0.0289222690266912,0.4528217919134484
2026-04-01,MCW,0.0097856856136975,0.0730667836336572
2026-04-01,MDAI,0.0094885804897967,0.0671708953054259
2026-04-01,MDB,0.0082529323349134,0.042650134981511
2026-04-01,MELI,0.0047436714500347,-0.0269892237082007
2026-04-01,MGNX,0.0527121109472104,0.924918164632072
2026-04-01,MKSI,-0.0166345738977337,-0.4512287843361853
2026-04-01,MLTX,0.0549443108517648,0.9692149481770702
2026-04-01,MMED,-0.0639669186121131,-1.3905132203816637
2026-04-01,MNPR,-0.0247523541284522,-0.6123216833244576
2026-04-01,MNTS,-0.1244784180616883,-2.591330758108536
2026-04-01,MOVE,-0.035152138338538,-0.8186997004227211
2026-04-01,MPLT,0.0160356388362794,0.1970936794785211
2026-04-01,MRAM,0.0255217909667285,0.3853411687558395
2026-04-01,MRLN,0.0465341940103298,0.8023207893908908
2026-04-01,MRVI,0.021596256431148,0.3074410876447169
2026-04-01,MSFT,0.0040037596575362,-0.0416723676541471
2026-04-01,MSTR,-0.0374768285861813,-0.8648319041285454
2026-04-01,MTCH,0.0122100910936371,0.1211777814663686
2026-04-01,MTSI,0.0281706382099323,0.4379060903547355
2026-04-01,MU,-0.0150405721613943,-0.4195966936166597
2026-04-01,MWH,-0.001369642098777,-0.1483045801249392
2026-04-01,MXL,0.0164974004093009,0.2062570847845591
2026-04-01,MYRG,-0.0079410892422785,-0.2787113466063657
2026-04-01,NAMS,0.0038552143465073,-0.0446201679276996
2026-04-01,NAUT,-0.0532231426695336,-1.1773088759081276
2026-04-01,NB,0.0089080803424064,0.0556511880765511
2026-04-01,NEGG,-0.0339603059971656,-0.7950484409006747
2026-04-01,NEO,0.03382544723474,0.5501226758178649
2026-04-01,NERV,-0.0571883715362106,-1.255996669261758
2026-04-01,NESR,0.0290719416064215,0.4557919622164794
2026-04-01,NEXT,0.0616734890977201,1.1027518019277662
2026-04-01,NKLR,-0.0100924882551046,-0.3214046807453198
2026-04-01,NKSH,-0.0078948942227922,-0.2777946317660574
2026-04-01,NKTR,0.0242609714432143,0.3603208964189109
2026-04-01,NNBR,-0.0139047901774871,-0.397057722714997
2026-04-01,NNE,0.0351862994981854,0.5771280430466549
2026-04-01,NRXP,0.011456836156137,0.1062298501217946
2026-04-01,NSIT,-0.003441244533316,-0.1894143949075842
2026-04-01,NSTS,0.0083180656177194,0.0439426692765557
2026-04-01,NUAI,0.0077099836497232,0.031875615936492
2026-04-01,NUCL,-0.0779888078419706,-1.6687699261720643
2026-04-01,NVAX,-0.0511330902922808,-1.1358329321255032
2026-04-01,NVMI,-0.0144481729034953,-0.407840855062134
2026-04-01,NVTS,0.0112912951569089,0.1029447797319658
2026-04-01,NXT,-0.0746055721638573,-1.601631468630997
2026-04-01,ODD,0.0291154849894227,0.4566560567842121
2026-04-01,ODFL,-0.00574414923144,-0.235114276324757
2026-04-01,OLPX,0.0210615254419222,0.2968296442716518
2026-04-01,OMEX,0.0863517122793158,1.5924776138140233
2026-04-01,ON,-0.003225454517387,-0.1851321603248851
2026-04-01,ONDS,0.0705753646126151,1.2794046420355385
2026-04-01,ONEW,0.0118956473070555,0.1149378168812731
2026-04-01,OPEN,0.0450296954341469,0.772464839824296
2026-04-01,OPRT,0.0028371989470524,-0.0648221255136316
2026-04-01,OPRX,-0.0054349906654715,-0.2289791940456793
2026-04-01,OPTX,0.0622649918276408,1.1144898493759874
2026-04-01,ORBS,-0.016998212539063,-0.4584449938480194
2026-04-01,ORMP,-0.0069308103072563,-0.2586629149164262
2026-04-01,OTLK,0.0607191733533673,1.0838139290809268
2026-04-01,PAHC,0.0023357019991983,-0.0747740575526243
2026-04-01,PALI,-0.0060007083650362,-0.2402055517003249
2026-04-01,PANW,0.014608390126884,0.1687707111744834
2026-04-01,PCT,0.0509952498479183,0.8908479971990374
2026-04-01,PENG,0.1354437493194358,2.566682179503845
2026-04-01,PEPG,-0.008209066586948,-0.2840292101218911
2026-04-01,PFIS,0.0033162703643885,-0.0553152158354097
2026-04-01,PHOE,0.0072501483624803,0.0227504367158528
2026-04-01,PHVS,-0.0256152771570421,-0.6294459178231026
2026-04-01,PICS,-0.0473564677382433,-1.0608879276632988
2026-04-01,PLAB,-0.016375294472031,-0.4460835262548674
2026-04-01,PLSE,-0.0316844906803955,-0.7498861334076619
2026-04-01,PMTR,0.0070941188888732,0.0196541173383134
2026-04-01,PNRG,0.0166652810206408,0.2095885834943078
2026-04-01,PNTG,-0.0251466331025252,-0.6201459334443596
2026-04-01,POET,0.0753307510404362,1.3737726790721092
2026-04-01,POLE,0.0081870197366292,0.0413421355979759
2026-04-01,POWI,-0.0053819477368027,-0.2279265862012653
2026-04-01,POWL,-0.0267754057434662,-0.6524680337063357
2026-04-01,PPTA,-0.0185639532588243,-0.4895162601845809
2026-04-01,PRAA,-0.0001197010562831,-0.1235001852809133
2026-04-01,PRE,-0.0124690154272169,-0.368565559803276
2026-04-01,PRTA,-0.0150673283372276,-0.4201276552599091
2026-04-01,PRTH,0.0171625275461653,0.2194561682320013
2026-04-01,PSIG,0.0295468882765855,0.4652170185480151
2026-04-01,PTEN,0.0148412582491721,0.1733918514166647
2026-04-01,PTON,0.0612300919197454,1.09395282797515
2026-04-01,PURR,-0.0572381902168805,-1.256985293671978
2026-04-01,PYXS,0.0025554523383103,-0.0704132325271758
2026-04-01,QCOM,-0.0003137620534514,-0.1273512193968787
2026-04-01,QDEL,0.0342301634078479,0.5581540464315553
2026-04-01,QMCO,0.1299832304146386,2.458321174973893
2026-04-01,QNTM,-0.0936356481027078,-1.979272894467556
2026-04-01,QSEA,0.0323414011799109,0.5206725953266647
2026-04-01,QTI,0.0862203115495613,1.589870038358208
2026-04-01,QTRX,0.0774901556536062,1.4166248799616885
2026-04-01,QURE,-0.0091048662673981,-0.3018058637556524
2026-04-01,RBCAA,0.0121620270007671,0.1202239758892767
2026-04-01,RDVT,-0.0088171134043202,-0.2960955659170903
2026-04-01,RDZN,-0.027581943104472,-0.6684733255390846
2026-04-01,RFIL,0.0009820849947337,-0.1016358450328853
2026-04-01,RGNX,-0.015603371109596,-0.4307651302503956
2026-04-01,RGTI,0.0272409085043406,0.4194561139704883
2026-04-01,RILY,0.000383627465478,-0.1135119066616975
2026-04-01,RIOT,0.0066320355196365,0.0104843261627745
2026-04-01,RKLB,0.0230682410162011,0.3366518148796013
2026-04-01,RLAY,0.1603485093226533,3.0609034904410057
2026-04-01,RMBS,0.0274432065006075,0.4234706068185238
2026-04-01,ROOT,-0.0015913431626099,-0.1527041162132014
2026-04-01,RVMD,0.0108995487560322,0.0951707871389356
2026-04-01,RXT,-0.0369114691029526,-0.8536126550807352
2026-04-01,RZLT,-0.0216444522204003,-0.5506470735284551
2026-04-01,SABR,0.0022735182067412,-0.0760080608284327
2026-04-01,SAIA,-0.0028877937396559,-0.1784314672766176
2026-04-01,SAIL,-0.0293558304718074,-0.7036751480029867
2026-04-01,SANM,-0.0062486911193338,-0.2451266335297805
2026-04-01,SATL,0.1348364601956301,2.5546308597221485
2026-04-01,SCVL,0.0016253781172039,-0.0888700456329706
2026-04-01,SCZM,-0.0510212568014873,-1.1336136578012574
2026-04-01,SEAT,0.025041772441512,0.3758154642408816
2026-04-01,SEIC,-0.0057169364511371,-0.2345742536160937
2026-04-01,SEPN,0.025079732796092,0.3765687666698841
2026-04-01,SERV,-0.0343587952909804,-0.802956242508004
2026-04-01,SEZL,-0.0088449500696613,-0.2966479692823588
2026-04-01,SFIX,0.0184960650371418,0.2459194887735004
2026-04-01,SGHT,-0.0384966438241824,-0.8850695785238605
2026-04-01,SGML,0.2076157619250112,3.998896209203089
2026-04-01,SHMD,0.0312092645283512,0.4982059640472806
2026-04-01,SHOO,0.0031113402410549,-0.0593819418023079
2026-04-01,SIBN,0.013627055324951,0.1492966599402243
2026-04-01,SITM,-0.0264790811579599,-0.6465876347346969
2026-04-01,SKIN,-0.0341509177981976,-0.7988310276099605
2026-04-01,SLNO,0.0735680150967638,1.3387921504982434
2026-04-01,SMTC,0.0355538965741543,0.5844228055241316
2026-04-01,SMX,0.0230085154912255,0.3354665945744844
2026-04-01,SNDK,0.0008485290475466,-0.1042861895972878
2026-04-01,SNEX,0.0563658347883596,0.9974243115028631
2026-04-01,SOBR,-0.0383215871618646,-0.8815956750159452
2026-04-01,SOLS,-0.0211036261087651,-0.5399146757921643
2026-04-01,SPPL,0.0572481758170653,1.0149338855699983
2026-04-01,SPT,0.0141780872319401,0.1602315860910967
2026-04-01,SRRK,0.0186712860773696,0.2493966542709391
2026-04-01,STEX,0.0260563608822263,0.3959494157090633
2026-04-01,STFS,-0.0202933615589587,-0.5238354199406935
2026-04-01,STKE,-0.0526959441317111,-1.166846909904313
2026-04-01,STOK,0.0138692635218334,0.1541031488430485
