ticker,date,residual,residual_zscore,side_implication,excluded_from_trading,reason
UK,2026-04-06,0.22286511957899188,4.021066683384108,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
VSME,2026-04-06,-0.18471972371630047,-3.1961249681108175,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
WGRX,2026-04-06,0.2096711535197145,3.7874383155496942,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ADGM,2026-04-07,0.20399331287393316,3.136731613170252,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AEHR,2026-04-07,0.2526810100530134,3.960134323818732,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AGH,2026-04-07,-0.1838752821522568,-3.42287319510989,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AGMH,2026-04-07,0.1963823799884088,3.0080160827262055,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
AUUD,2026-04-07,-0.1786240786810598,-3.334065232875682,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BBGI,2026-04-07,0.7886329161729478,13.024113066809882,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BETR,2026-04-07,-0.21043275574984807,-3.8720112118002326,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
BGDE,2026-04-07,0.47805410176116486,7.771627275254846,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CLIK,2026-04-07,0.5224084148272481,8.521744116337576,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CUE,2026-04-07,0.4430594809412712,7.179800852755713,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
CUPR,2026-04-07,-0.2482206638585538,-4.511077501010827,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
DTI,2026-04-07,-0.17826432535126102,-3.3279811113401823,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
EEIQ,2026-04-07,-0.18709530366963933,-3.4773299593311897,negative_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
ELAB,2026-04-07,0.31245860915274787,4.971088630278073,positive_outlier,False,Reported only; outlier policy does not trade residual outliers automatically.
