signal_date,ticker,target_weight,current_weight,order_weight_delta,alpha_score,trading_cost_bps,net_alpha_after_cost_bps,min_net_alpha_after_cost_bps,passes_cost_threshold,alpha_rank,quantile_bucket,price_flag,reason_text
2026-05-14,COLA,0.0,0.0,0.0,-0.0012735266460051466,3.0,-15.735266460051466,5.0,False,6866.0,1.0,True,
2026-05-14,COLB,-0.00078125,0.0,-0.00078125,-0.0029087737857736505,3.0,26.087737857736506,5.0,True,7169.0,1.0,True,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 26.09 bps versus threshold 5.00 bps. Main contributors were volume_z_60, hl_range_20, volatility_20. Price filter passed; liquidity filter passed."
2026-05-14,COLI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2917.0,2.0,False,
2026-05-14,COLL,0.0,0.0,0.0,0.0007525696538806773,3.0,4.5256965388067725,5.0,False,1533.0,3.0,True,
2026-05-14,COLM,0.0,0.0,0.0,9.895080490069147e-05,3.0,-2.010491950993085,5.0,False,1937.0,3.0,True,
2026-05-14,COMM,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2918.0,2.0,False,
2026-05-14,COMS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2919.0,2.0,False,
2026-05-14,CONE,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2920.0,2.0,False,
2026-05-14,CONN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2921.0,2.0,False,
2026-05-14,COO,0.0,0.0,0.0,-0.0009180447258870291,3.0,-12.180447258870291,5.0,False,6771.0,2.0,True,
2026-05-14,COOL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2922.0,2.0,False,
2026-05-14,COOP,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2923.0,2.0,False,
2026-05-14,COOT,0.0,0.0,0.0,0.0015583169159283832,3.0,12.583169159283832,5.0,True,1032.0,4.0,False,
2026-05-14,CORE,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2924.0,2.0,False,
2026-05-14,CORI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2925.0,2.0,False,
2026-05-14,CORT,0.0,0.0,0.0,0.0035803419555129473,3.0,32.80341955512947,5.0,True,374.0,5.0,True,
2026-05-14,CORV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2926.0,2.0,False,
2026-05-14,CORZ,0.0,0.0,0.0,0.002245498727255124,3.0,19.45498727255124,5.0,True,760.0,4.0,True,
2026-05-14,COSI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2927.0,2.0,False,
2026-05-14,COSM,0.0,0.0,0.0,-0.0003431457006390958,3.0,-6.431457006390958,5.0,False,6551.0,2.0,False,
2026-05-14,COST,0.0,0.0,0.0,0.001716008546528245,3.0,14.16008546528245,5.0,True,954.0,4.0,True,
2026-05-14,COUP,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2928.0,2.0,False,
2026-05-14,COVA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2929.0,2.0,False,
2026-05-14,COVS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2930.0,2.0,False,
2026-05-14,COVS.V,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2931.0,2.0,False,
2026-05-14,COWN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2932.0,2.0,False,
2026-05-14,COWN.L,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2933.0,2.0,False,
2026-05-14,COWNL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2934.0,2.0,False,
2026-05-14,COWNZ,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2935.0,2.0,False,
2026-05-14,COYA,-0.00078125,0.0,-0.00078125,-0.005881224918302864,3.0,55.81224918302864,5.0,True,7379.0,1.0,True,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 55.81 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, mom_10. Price filter passed; liquidity filter passed."
2026-05-14,COYN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2936.0,2.0,False,
2026-05-14,COYN.W,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2937.0,2.0,False,
2026-05-14,CPAA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2938.0,2.0,False,
2026-05-14,CPAA.U,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2939.0,2.0,False,
2026-05-14,CPAA.W,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2940.0,2.0,False,
2026-05-14,CPAH,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2941.0,2.0,False,
2026-05-14,CPAQ,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2942.0,2.0,False,
2026-05-14,CPAR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2943.0,2.0,False,
2026-05-14,CPB,0.0,0.0,0.0,0.0016984561680903811,3.0,13.984561680903813,5.0,True,961.0,4.0,True,
2026-05-14,CPBI,0.0,0.0,0.0,0.0007822820234439621,3.0,4.822820234439621,5.0,False,1521.0,3.0,True,
2026-05-14,CPBY,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2944.0,2.0,False,
2026-05-14,CPGI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2945.0,2.0,False,
2026-05-14,CPHC,0.0,0.0,0.0,-0.000248519954340584,3.0,-5.48519954340584,5.0,False,6501.0,2.0,True,
2026-05-14,CPHD,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2946.0,2.0,False,
2026-05-14,CPHR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2947.0,2.0,False,
2026-05-14,CPIX,0.0,0.0,0.0,0.0001808078994292097,3.0,-1.191921005707903,5.0,False,1893.0,3.0,False,
2026-05-14,CPKI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2948.0,2.0,False,
2026-05-14,CPLA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2949.0,2.0,False,
2026-05-14,CPLP,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2950.0,2.0,False,
2026-05-14,CPLPV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2951.0,2.0,False,
2026-05-14,CPNO,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2952.0,2.0,False,
2026-05-14,CPOP,0.0,0.0,0.0,3.5810031712991876e-05,3.0,-2.6418996828700814,5.0,False,1968.0,3.0,False,
2026-05-14,CPRT,0.0,0.0,0.0,0.0005731279184053503,3.0,2.731279184053504,5.0,False,1656.0,3.0,True,
2026-05-14,CPRX,0.0,0.0,0.0,0.00021631039655237936,3.0,-0.8368960344762062,5.0,False,1872.0,3.0,True,
2026-05-14,CPSH,0.0,0.0,0.0,0.004762594572292623,3.0,44.62594572292623,5.0,True,207.0,5.0,False,
2026-05-14,CPSI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2953.0,2.0,False,
2026-05-14,CPSS,0.0,0.0,0.0,-0.0010023981929916572,3.0,-13.023981929916571,5.0,False,6795.0,2.0,True,
2026-05-14,CPTA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2954.0,2.0,False,
2026-05-14,CPTAG,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2955.0,2.0,False,
2026-05-14,CPTAL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2956.0,2.0,False,
2026-05-14,CPTN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2957.0,2.0,False,
2026-05-14,CPTS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2958.0,2.0,False,
2026-05-14,CPWM,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2959.0,2.0,False,
2026-05-14,CPWR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2960.0,2.0,False,
2026-05-14,CPXX,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2961.0,2.0,False,
2026-05-14,CPZ,0.0,0.0,0.0,0.0001790797246747234,3.0,-1.209202753252766,5.0,False,1896.0,3.0,True,
2026-05-14,CRA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2962.0,2.0,False,
2026-05-14,CRAC,0.0,0.0,0.0,9.082558536774483e-05,3.0,-2.0917441463225517,5.0,False,1943.0,3.0,True,
2026-05-14,CRAI,0.0,0.0,0.0,0.0018233355163651361,3.0,15.23335516365136,5.0,True,906.0,4.0,True,
2026-05-14,CRAN,-0.00078125,0.0,-0.00078125,-0.0024991053575529887,3.0,21.991053575529886,5.0,True,7112.0,1.0,True,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 21.99 bps versus threshold 5.00 bps. Main contributors were hl_range_20, volume_z_60, volatility_20. Price filter passed; liquidity filter passed."
2026-05-14,CRAQ,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2963.0,2.0,False,
2026-05-14,CRAY,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2964.0,2.0,False,
2026-05-14,CRBP,0.0,0.0,0.0,0.003874728429686438,3.0,35.74728429686438,5.0,True,318.0,5.0,True,
2026-05-14,CRBU,0.0,0.0,0.0,0.0017672720265054622,3.0,14.672720265054622,5.0,True,937.0,4.0,False,
2026-05-14,CRCT,0.0,0.0,0.0,-0.0005182058954790004,3.0,-8.182058954790005,5.0,False,6635.0,2.0,False,
2026-05-14,CRDC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2965.0,2.0,False,
2026-05-14,CRDF,0.0,0.0,0.0,0.0014535240692280667,3.0,11.535240692280667,5.0,True,1102.0,4.0,False,
2026-05-14,CRDL,0.0,0.0,0.0,0.0034841725640803994,3.0,31.841725640803993,5.0,True,395.0,5.0,False,
2026-05-14,CRDO,0.004457310267857143,0.004464285714285714,-6.975446428571404e-06,0.006433629014070647,3.0,61.33629014070647,5.0,True,84.0,5.0,True,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 61.34 bps versus threshold 5.00 bps. Main contributors were mom_252, intraday_return, mom_63. Price filter passed; liquidity filter passed."
2026-05-14,CRDS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2966.0,2.0,False,
2026-05-14,CRDS.H,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2967.0,2.0,False,
2026-05-14,CRE,0.0,0.0,0.0,-0.017810749998768104,3.0,-181.10749998768102,5.0,False,7534.0,1.0,False,
2026-05-14,CREC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2968.0,2.0,False,
2026-05-14,CREE,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2969.0,2.0,False,
2026-05-14,CREG,0.0,0.0,0.0,-0.028012486118042162,3.0,-283.12486118042165,5.0,False,7571.0,1.0,False,
2026-05-14,CRES.W,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2970.0,2.0,False,
2026-05-14,CREV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2971.0,2.0,False,
2026-05-14,CREX,0.0,0.0,0.0,0.0014430497945875993,3.0,11.430497945875993,5.0,True,1111.0,4.0,False,
2026-05-14,CRGE,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2972.0,2.0,False,
2026-05-14,CRGO,0.0,0.0,0.0,-3.30853865137524e-05,3.0,-3.330853865137524,5.0,False,6397.0,2.0,False,
2026-05-14,CRGX,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2973.0,2.0,False,
2026-05-14,CRIS,0.0,0.0,0.0,-0.00265645654422318,3.0,-29.564565442231803,5.0,False,7133.0,1.0,False,
2026-05-14,CRKN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2974.0,2.0,False,
2026-05-14,CRMB,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2975.0,2.0,False,
2026-05-14,CRMB.U,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2976.0,2.0,False,
2026-05-14,CRMB.W,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2977.0,2.0,False,
2026-05-14,CRMD,0.0,0.0,0.0,-0.00099875370662158,3.0,-12.9875370662158,5.0,False,6793.0,2.0,True,
2026-05-14,CRME,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2978.0,2.0,False,
2026-05-14,CRML,0.004457310267857143,0.004464285714285714,-6.975446428571404e-06,0.004999213791745464,3.0,46.99213791745464,5.0,True,188.0,5.0,True,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 46.99 bps versus threshold 5.00 bps. Main contributors were mom_252, hl_range_20, volatility_20. Price filter passed; liquidity filter passed."
2026-05-14,CRMT,0.0,0.0,0.0,0.00041593228715984163,3.0,1.159322871598416,5.0,False,1764.0,3.0,True,
2026-05-14,CRNC,-0.003676060267857143,-0.004464285714285714,0.0007882254464285712,0.0024275275837166606,3.0,-27.275275837166607,5.0,False,670.0,5.0,True,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is -27.28 bps versus threshold 5.00 bps. Main contributors were mom_10, volume_z_60, mom_1. Price filter passed; liquidity filter passed."
2026-05-14,CRNT,0.0,0.0,0.0,-0.00042428018039563503,3.0,-7.24280180395635,5.0,False,6594.0,2.0,False,
2026-05-14,CRNX,0.0,0.0,0.0,-0.0012881317521874903,3.0,-15.881317521874903,5.0,False,6869.0,1.0,True,
2026-05-14,CRON,0.0,0.0,0.0,0.003364268566149052,3.0,30.642685661490518,5.0,True,420.0,5.0,False,
2026-05-14,CROX,0.0,0.0,0.0,0.0004288580330767134,3.0,1.2885803307671342,5.0,False,1757.0,3.0,True,
2026-05-14,CRRC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2979.0,2.0,False,
2026-05-14,CRRS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2980.0,2.0,False,
2026-05-14,CRSA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2981.0,2.0,False,
2026-05-14,CRSP,0.0,0.0,0.0,0.0028674820765686956,3.0,25.674820765686956,5.0,True,533.0,5.0,True,
2026-05-14,CRSR,0.0,0.0,0.0,0.002286709954776628,3.0,19.86709954776628,5.0,True,735.0,5.0,True,
2026-05-14,CRTD,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2982.0,2.0,False,
2026-05-14,CRTN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2983.0,2.0,False,
2026-05-14,CRUS,0.0,0.0,0.0,0.002336735642685056,3.0,20.367356426850563,5.0,True,715.0,5.0,True,
2026-05-14,CRVL,0.0,0.0,0.0,0.002136087378263662,3.0,18.360873782636624,5.0,True,792.0,4.0,True,
2026-05-14,CRVO,0.0,0.0,0.0,5.858572767024133e-05,3.0,-2.4141427232975867,5.0,False,1959.0,3.0,False,
2026-05-14,CRVS,0.0,0.0,0.0,0.001508828129557756,3.0,12.088281295577561,5.0,True,1065.0,4.0,True,
2026-05-14,CRWD,0.003676060267857143,0.004464285714285714,-0.0007882254464285712,0.004887429633904208,3.0,45.87429633904208,5.0,True,196.0,5.0,True,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 45.87 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_5, mom_21. Price filter passed; liquidity filter passed."
2026-05-14,CRWN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2984.0,2.0,False,
2026-05-14,CRWS,0.0,0.0,0.0,0.0015849909704602416,3.0,12.849909704602416,5.0,True,1016.0,4.0,False,
2026-05-14,CRWV,0.0,0.0,0.0,-0.0006630970694988644,3.0,-9.630970694988644,5.0,False,6684.0,2.0,True,
2026-05-14,CRXL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2985.0,2.0,False,
2026-05-14,CRXT,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2986.0,2.0,False,
2026-05-14,CRXX,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2987.0,2.0,False,
2026-05-14,CRZN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2988.0,2.0,False,
2026-05-14,CRZO,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2989.0,2.0,False,
2026-05-14,CSAI,0.0,0.0,0.0,-0.0062950139422211105,3.0,-65.9501394222111,5.0,False,7393.0,1.0,False,
2026-05-14,CSAL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2990.0,2.0,False,
2026-05-14,CSAL.V,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2991.0,2.0,False,
2026-05-14,CSBK,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2992.0,2.0,False,
2026-05-14,CSBR,0.0,0.0,0.0,9.492453358289627e-05,3.0,-2.0507546641710372,5.0,False,1939.0,3.0,True,
2026-05-14,CSCD,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2993.0,2.0,False,
2026-05-14,CSCI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2994.0,2.0,False,
2026-05-14,CSCO,0.0,0.0,0.0,0.00011746233356130131,3.0,-1.8253766643869869,5.0,False,1928.0,3.0,True,
2026-05-14,CSCW,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2995.0,2.0,False,
2026-05-14,CSFL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2996.0,2.0,False,
2026-05-14,CSGP,0.0,0.0,0.0,-0.0013936657054190542,3.0,-16.93665705419054,5.0,False,6887.0,1.0,True,
2026-05-14,CSGS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2997.0,2.0,False,
2026-05-14,CSHR,0.0,0.0,0.0,0.0015780068151830884,3.0,12.780068151830884,5.0,True,1024.0,4.0,True,
2026-05-14,CSII,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2998.0,2.0,False,
2026-05-14,CSIQ,0.0,0.0,0.0,-0.0018427203236189415,3.0,-21.427203236189413,5.0,False,6981.0,1.0,True,
2026-05-14,CSLM,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,2999.0,2.0,False,
2026-05-14,CSLR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3000.0,2.0,False,
2026-05-14,CSOD,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3001.0,2.0,False,
2026-05-14,CSPI,0.0,0.0,0.0,0.0017996249031859127,3.0,14.996249031859126,5.0,True,916.0,4.0,True,
2026-05-14,CSQ,0.0,0.0,0.0,0.002295183500458463,3.0,19.95183500458463,5.0,True,733.0,5.0,True,
2026-05-14,CSSE,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3002.0,2.0,False,
2026-05-14,CSSEN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3003.0,2.0,False,
2026-05-14,CSTE,0.0,0.0,0.0,-0.0020085403675608043,3.0,-23.085403675608042,5.0,False,7021.0,1.0,False,
2026-05-14,CSTL,-0.004457310267857143,-0.004464285714285714,6.975446428571404e-06,-0.0023690777492509007,3.0,20.690777492509007,5.0,True,7097.0,1.0,True,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 20.69 bps versus threshold 5.00 bps. Main contributors were intraday_return, volume_z_60, mom_21. Price filter passed; liquidity filter passed."
2026-05-14,CSTR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3004.0,2.0,False,
2026-05-14,CSUN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3005.0,2.0,False,
2026-05-14,CSWC,0.0,0.0,0.0,-0.0008363408409096834,3.0,-11.363408409096834,5.0,False,6739.0,2.0,True,
2026-05-14,CSWC.V,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3006.0,2.0,False,
2026-05-14,CSWCL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3007.0,2.0,False,
2026-05-14,CSWCZ,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3008.0,2.0,False,
2026-05-14,CSWI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3009.0,2.0,False,
2026-05-14,CSX,0.0,0.0,0.0,-0.0006757869718452755,3.0,-9.757869718452756,5.0,False,6689.0,2.0,True,
2026-05-14,CTAA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3010.0,2.0,False,
2026-05-14,CTAQ,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3011.0,2.0,False,
2026-05-14,CTAS,0.0,0.0,0.0,0.0002333834221364424,3.0,-0.6661657786355759,5.0,False,1860.0,3.0,True,
2026-05-14,CTBI,0.0,0.0,0.0,0.0008439686781354717,3.0,5.439686781354716,5.0,True,1477.0,4.0,True,
2026-05-14,CTCM,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3012.0,2.0,False,
2026-05-14,CTCT,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3013.0,2.0,False,
2026-05-14,CTCX,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3014.0,2.0,False,
2026-05-14,CTEL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3015.0,2.0,False,
2026-05-14,CTG,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3016.0,2.0,False,
2026-05-14,CTHR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3017.0,2.0,False,
2026-05-14,CTIB,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3018.0,2.0,False,
2026-05-14,CTIC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3019.0,2.0,False,
2026-05-14,CTKB,0.0,0.0,0.0,-0.002480005579762771,3.0,-27.80005579762771,5.0,False,7110.0,1.0,False,
2026-05-14,CTLP,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3020.0,2.0,False,
2026-05-14,CTMX,0.0,0.0,0.0,0.0006390699970868753,3.0,3.390699970868753,5.0,False,1613.0,3.0,False,
2026-05-14,CTNM,0.0,0.0,0.0,0.002880515689048056,3.0,25.80515689048056,5.0,True,529.0,5.0,True,
2026-05-14,CTNT,0.0,0.0,0.0,-0.027045358706810508,3.0,-273.4535870681051,5.0,False,7568.0,1.0,False,
2026-05-14,CTOR,0.0,0.0,0.0,0.0021299709374568744,3.0,18.299709374568746,5.0,True,794.0,4.0,False,
2026-05-14,CTRC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3021.0,2.0,False,
2026-05-14,CTRL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3022.0,2.0,False,
2026-05-14,CTRM,0.0,0.0,0.0,0.0025472860122194158,3.0,22.472860122194156,5.0,True,625.0,5.0,False,
2026-05-14,CTRMV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3023.0,2.0,False,
2026-05-14,CTRN,0.0,0.0,0.0,0.00022153626971360203,3.0,-0.7846373028639797,5.0,False,1866.0,3.0,True,
2026-05-14,CTRV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3024.0,2.0,False,
2026-05-14,CTRX,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3025.0,2.0,False,
2026-05-14,CTSH,0.0,0.0,0.0,0.00019779326305327912,3.0,-1.0220673694672089,5.0,False,1885.0,3.0,True,
2026-05-14,CTSO,0.0,0.0,0.0,0.000664426847647903,3.0,3.64426847647903,5.0,False,1600.0,3.0,False,
2026-05-14,CTW,0.0,0.0,0.0,0.0017054203035002844,3.0,14.054203035002843,5.0,True,958.0,4.0,False,
2026-05-14,CTWS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3026.0,2.0,False,
2026-05-14,CTXR,0.0,0.0,0.0,-0.000803298624847096,3.0,-11.03298624847096,5.0,False,6723.0,2.0,False,
2026-05-14,CTXS,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3027.0,2.0,False,
2026-05-14,CTXSV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3028.0,2.0,False,
2026-05-14,CU,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3029.0,2.0,False,
2026-05-14,CUB,-0.00078125,0.0,-0.00078125,-0.0038657880956365917,3.0,35.657880956365915,5.0,True,7262.0,1.0,True,"SHORT because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 35.66 bps versus threshold 5.00 bps. Main contributors were volume_z_60, hl_range_20, volatility_20. Price filter passed; liquidity filter passed."
2026-05-14,CUBA,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3030.0,2.0,False,
2026-05-14,CUBI.L,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3031.0,2.0,False,
2026-05-14,CUBN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3032.0,2.0,False,
2026-05-14,CUE,-0.004457310267857143,-0.004464285714285714,6.975446428571404e-06,-0.01674638089883225,3.0,164.4638089883225,5.0,True,7527.0,1.0,True,"COVER because predicted alpha is in the bottom decile. Net alpha after estimated 3.0 bps trading cost is 164.46 bps versus threshold 5.00 bps. Main contributors were parkinson_vol_20, mom_10, volatility_10. Price filter passed; liquidity filter passed."
2026-05-14,CUEN,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3033.0,2.0,False,
2026-05-14,CUI,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3034.0,2.0,False,
2026-05-14,CULL,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3035.0,2.0,False,
2026-05-14,CULP,0.0,0.0,0.0,0.0033758717419750243,3.0,30.75871741975024,5.0,True,416.0,5.0,False,
2026-05-14,CUNB,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3036.0,2.0,False,
2026-05-14,CUPR,0.0,0.0,0.0,-0.008383626707610808,3.0,-86.83626707610809,5.0,False,7453.0,1.0,False,
2026-05-14,CUR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3037.0,2.0,False,
2026-05-14,CURI,0.0,0.0,0.0,-0.0035069493618403004,3.0,-38.069493618403,5.0,False,7230.0,1.0,False,
2026-05-14,CURR,0.0,0.0,0.0,0.00871745878474135,3.0,84.17458784741349,5.0,True,29.0,5.0,False,
2026-05-14,CURX,0.0,0.0,0.0,0.002621877390944451,3.0,23.21877390944451,5.0,True,599.0,5.0,False,
2026-05-14,CUTR,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3038.0,2.0,False,
2026-05-14,CV,0.0,0.0,0.0,0.0021262859357817432,3.0,18.262859357817433,5.0,True,795.0,4.0,True,
2026-05-14,CVAC,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3039.0,2.0,False,
2026-05-14,CVBF,0.0,0.0,0.0,-0.000896537640190286,3.0,-11.96537640190286,5.0,False,6764.0,2.0,True,
2026-05-14,CVCO,0.0,0.0,0.0,0.0013284712608489261,3.0,10.284712608489261,5.0,True,1175.0,4.0,True,
2026-05-14,CVCY,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3040.0,2.0,False,
2026-05-14,CVET,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3041.0,2.0,False,
2026-05-14,CVETV,0.0,0.0,0.0,0.0,3.0,-3.0,5.0,False,3042.0,2.0,False,
2026-05-14,CVGI,0.003676060267857143,0.004464285714285714,-0.0007882254464285712,0.004118233466422277,3.0,38.18233466422277,5.0,True,283.0,5.0,True,"SELL because predicted alpha is in the top decile. Net alpha after estimated 3.0 bps trading cost is 38.18 bps versus threshold 5.00 bps. Main contributors were mom_63, mom_252, mom_21. Price filter passed; liquidity filter passed."
2026-05-14,CVGW,0.0,0.0,0.0,0.002389871550617846,3.0,20.898715506178462,5.0,True,688.0,5.0,True,
