submitted_at,ticker,side,quantity,limit_price,notional,dry_run,order_status,order_id,error,transaction_cost_bps,slippage_bps,estimated_transaction_cost,estimated_slippage_cost,estimated_total_cost,risk_ok,risk_reason
2026-05-14T17:13:00.563471+00:00,FLWS,SELL,558,4.57,2550.06,False,Filled,1499,,1.0,2.0,0.255006,0.510012,0.765018,True,
2026-05-14T17:13:00.563471+00:00,FLXS,BUY,71,56.06,3980.26,False,Submitted,1502,,1.0,2.0,0.39802600000000005,0.7960520000000001,1.1940780000000002,True,
2026-05-14T17:13:00.563471+00:00,FLYW,SELL,147,16.49,2424.0299999999997,False,Filled,1505,,1.0,2.0,0.24240299999999998,0.48480599999999996,0.727209,True,
2026-05-14T17:13:00.563471+00:00,FMAO,SELL,28,26.92,753.76,False,Submitted,1508,,1.0,2.0,0.075376,0.150752,0.226128,True,
2026-05-14T17:13:00.563471+00:00,FNKO,BUY,393,5.18,2035.7399999999998,False,Filled,1511,,1.0,2.0,0.20357399999999998,0.40714799999999995,0.610722,True,
2026-05-14T17:13:00.563471+00:00,FOSL,SELL,741,4.22,3127.02,False,Filled,1514,,1.0,2.0,0.312702,0.625404,0.9381059999999999,True,
2026-05-14T17:13:00.563471+00:00,FOXF,SELL,145,16.44,2383.8,False,Filled,1517,,1.0,2.0,0.23838,0.47676,0.71514,True,
2026-05-14T17:13:00.563471+00:00,FRMI,SELL,103,7.48,770.44,False,Submitted,1520,,1.0,2.0,0.077044,0.154088,0.231132,True,
2026-05-14T17:13:00.563471+00:00,FROG,BUY,61,64.69,3946.0899999999997,False,Filled,1523,,1.0,2.0,0.394609,0.789218,1.183827,True,
2026-05-14T17:13:00.563471+00:00,FSEA,BUY,28,16.66,466.48,False,Submitted,1526,,1.0,2.0,0.046648,0.093296,0.139944,True,
2026-05-14T17:13:00.563471+00:00,FTRE,BUY,71,14.66,1040.86,False,Filled,1529,,1.0,2.0,0.10408599999999998,0.20817199999999997,0.3122579999999999,True,
2026-05-14T17:13:00.563471+00:00,FWRD,SELL,494,9.62,4752.28,False,Filled,1532,,1.0,2.0,0.475228,0.950456,1.425684,True,
2026-05-14T17:13:00.563471+00:00,FWRG,SELL,41,10.87,445.66999999999996,False,Filled,1535,,1.0,2.0,0.044566999999999996,0.08913399999999999,0.133701,True,
2026-05-14T17:13:00.563471+00:00,GALT,BUY,1089,2.37,2580.9300000000003,False,Filled,1538,,1.0,2.0,0.258093,0.516186,0.774279,True,
2026-05-14T17:13:00.563471+00:00,GDRX,SELL,176,2.52,443.52,False,Filled,1541,,1.0,2.0,0.044351999999999996,0.08870399999999999,0.13305599999999998,True,
2026-05-14T17:13:00.563471+00:00,GELS,BUY,1107,0.4266,472.2462,False,Submitted,1544,,1.0,2.0,0.04722462,0.09444924,0.14167386,True,
2026-05-14T17:13:00.563471+00:00,GFS,BUY,64,73.61,4711.04,False,Filled,1547,,1.0,2.0,0.471104,0.942208,1.4133120000000001,True,
2026-05-14T17:13:00.563471+00:00,GH,BUY,24,98.36,2360.64,False,Submitted,1550,,1.0,2.0,0.236064,0.472128,0.7081919999999999,True,
2026-05-14T17:13:00.563471+00:00,GLSI,SELL,61,26.52,1617.72,False,Filled,1553,,1.0,2.0,0.161772,0.323544,0.48531599999999997,True,
2026-05-14T17:13:00.563471+00:00,GLUE,BUY,102,18.68,1905.36,False,Submitted,1556,,1.0,2.0,0.19053599999999998,0.38107199999999997,0.5716079999999999,True,
2026-05-14T17:13:00.563471+00:00,GMM,BUY,396,1.39,550.4399999999999,False,Submitted,1559,,1.0,2.0,0.055043999999999996,0.11008799999999999,0.165132,True,
2026-05-14T17:13:00.563471+00:00,GPRE,BUY,92,16.72,1538.2399999999998,False,Submitted,1562,,1.0,2.0,0.153824,0.307648,0.461472,True,
2026-05-14T17:13:00.563471+00:00,GPRO,SELL,2170,1.18,2560.6,False,Filled,1565,,1.0,2.0,0.25606,0.51212,0.7681800000000001,True,
2026-05-14T17:13:00.563471+00:00,GRAL,SELL,12,61.07,732.84,False,Filled,1568,,1.0,2.0,0.073284,0.146568,0.219852,True,
2026-05-14T17:13:00.563471+00:00,GRPN,BUY,45,17.27,777.15,False,Filled,1571,,1.0,2.0,0.07771499999999999,0.15542999999999998,0.233145,True,
2026-05-14T17:13:00.563471+00:00,GSHD,BUY,108,36.91,3986.2799999999997,False,Submitted,1574,,1.0,2.0,0.398628,0.797256,1.195884,True,
2026-05-14T17:13:00.563471+00:00,GSIT,BUY,74,10.4,769.6,False,Filled,1577,,1.0,2.0,0.07696,0.15392,0.23088,True,
2026-05-14T17:13:00.563471+00:00,GTX,BUY,24,32.0,768.0,False,Submitted,1580,,1.0,2.0,0.0768,0.1536,0.2304,True,
2026-05-14T17:13:00.563471+00:00,GV,BUY,1756,0.3071,539.2676,False,Submitted,1583,,1.0,2.0,0.053926760000000004,0.10785352000000001,0.16178028,True,
2026-05-14T17:13:00.563471+00:00,HCKT,SELL,81,9.47,767.07,False,Filled,1586,,1.0,2.0,0.07670700000000001,0.15341400000000002,0.23012100000000002,True,
2026-05-14T17:13:00.563471+00:00,HCSG,SELL,110,21.56,2371.6,False,Filled,1589,,1.0,2.0,0.23715999999999998,0.47431999999999996,0.7114799999999999,True,
2026-05-14T17:13:00.563471+00:00,HELE,SELL,102,23.55,2402.1,False,Filled,1592,,1.0,2.0,0.24020999999999998,0.48041999999999996,0.7206299999999999,True,
2026-05-14T17:13:00.563471+00:00,HLMN,SELL,387,7.61,2945.07,False,Filled,1595,,1.0,2.0,0.294507,0.589014,0.883521,True,
2026-05-14T17:13:00.563471+00:00,HOOD,SELL,6,80.48,482.88,False,Filled,1598,,1.0,2.0,0.048288,0.096576,0.144864,True,
2026-05-14T17:13:00.563471+00:00,HOVR,BUY,213,2.44,519.72,False,Filled,1601,,1.0,2.0,0.051972000000000004,0.10394400000000001,0.155916,True,
2026-05-14T17:13:00.563471+00:00,HPK,BUY,69,6.81,469.89,False,Submitted,1604,,1.0,2.0,0.046988999999999996,0.09397799999999999,0.14096699999999998,True,
2026-05-14T17:13:00.563471+00:00,HROW,SELL,158,30.09,4754.22,False,Submitted,1607,,1.0,2.0,0.475422,0.950844,1.426266,True,
2026-05-14T17:13:00.563471+00:00,HTCO,SELL,637,7.46,4752.0199999999995,False,Inactive,1610,,1.0,2.0,0.47520199999999996,0.9504039999999999,1.425606,True,
2026-05-14T17:13:00.563471+00:00,HUHU,SELL,81,9.48,767.88,False,Submitted,1613,,1.0,2.0,0.076788,0.153576,0.23036399999999999,True,
2026-05-14T17:13:00.563471+00:00,HUT,BUY,7,108.74,761.18,False,Filled,1616,,1.0,2.0,0.07611799999999999,0.15223599999999998,0.22835399999999997,True,
2026-05-14T17:13:00.563471+00:00,HYMC,BUY,108,40.34,4356.72,False,Filled,1619,,1.0,2.0,0.435672,0.871344,1.307016,True,
2026-05-14T17:13:00.563471+00:00,IEAG,SELL,77,10.03,772.31,False,Filled,1622,,1.0,2.0,0.077231,0.154462,0.23169299999999998,True,
2026-05-14T17:13:00.563471+00:00,IKT,SELL,247,1.86,459.42,False,Filled,1625,,1.0,2.0,0.045942000000000004,0.09188400000000001,0.137826,True,
2026-05-14T17:13:00.563471+00:00,IMDX,SELL,125,6.2,775.0,False,Filled,1628,,1.0,2.0,0.0775,0.155,0.23249999999999998,True,
2026-05-14T17:13:00.563471+00:00,IMSR,SELL,95,8.13,772.35,False,Filled,1631,,1.0,2.0,0.077235,0.15447,0.231705,True,
2026-05-14T17:13:00.563471+00:00,IMUX,SELL,135,12.47,1683.45,False,Filled,1634,,1.0,2.0,0.168345,0.33669,0.505035,True,
2026-05-14T17:13:00.563471+00:00,IMVT,BUY,26,28.81,749.06,False,Submitted,1637,,1.0,2.0,0.074906,0.149812,0.224718,True,
2026-05-14T17:13:00.563471+00:00,IMXI,SELL,314,15.12,4747.679999999999,False,Submitted,1640,,1.0,2.0,0.4747679999999999,0.9495359999999998,1.4243039999999998,True,
2026-05-14T17:13:00.563471+00:00,INDI,SELL,103,4.4,453.20000000000005,False,Filled,1643,,1.0,2.0,0.045320000000000006,0.09064000000000001,0.13596000000000003,True,
2026-05-14T17:13:00.563471+00:00,INDV,SELL,56,38.08,2132.48,False,Submitted,1646,,1.0,2.0,0.213248,0.426496,0.639744,True,
2026-05-14T17:13:00.563471+00:00,INOD,BUY,52,91.44,4754.88,False,Submitted,1649,,1.0,2.0,0.475488,0.950976,1.4264640000000002,True,
2026-05-14T17:13:00.563471+00:00,INSM,BUY,25,116.1,2902.5,False,Filled,1652,,1.0,2.0,0.29025,0.5805,0.87075,True,
2026-05-14T17:13:00.563471+00:00,INTC,BUY,16,117.14,1874.24,False,Filled,1655,,1.0,2.0,0.187424,0.374848,0.562272,True,
2026-05-14T17:13:00.563471+00:00,IPCX,BUY,46,10.31,474.26000000000005,False,Filled,1658,,1.0,2.0,0.047426,0.094852,0.14227800000000002,True,
2026-05-14T17:13:00.563471+00:00,IPSC,SELL,1278,2.38,3041.64,False,Filled,1661,,1.0,2.0,0.304164,0.608328,0.912492,True,
2026-05-14T17:13:00.563471+00:00,IPST,SELL,101,7.65,772.6500000000001,False,PreSubmitted,1664,,1.0,2.0,0.07726500000000001,0.15453000000000003,0.23179500000000003,True,
2026-05-14T17:13:00.563471+00:00,IPWR,BUY,340,7.1,2414.0,False,Filled,1667,,1.0,2.0,0.2414,0.4828,0.7242,True,
2026-05-14T17:13:00.563471+00:00,IREN,BUY,67,58.9,3946.2999999999997,False,Filled,1670,,1.0,2.0,0.39463,0.78926,1.1838899999999999,True,
2026-05-14T17:13:00.563471+00:00,IRHO,BUY,293,10.0,2930.0,False,Filled,1673,,1.0,2.0,0.293,0.586,0.879,True,
2026-05-14T17:13:00.563471+00:00,IRWD,SELL,715,3.69,2638.35,False,Submitted,1676,,1.0,2.0,0.263835,0.52767,0.7915049999999999,True,
2026-05-14T17:13:00.563471+00:00,ISSC,SELL,115,16.84,1936.6,False,Submitted,1679,,1.0,2.0,0.19366,0.38732,0.58098,True,
2026-05-14T17:13:00.563471+00:00,JACK,SELL,180,11.11,1999.8,False,Filled,1682,,1.0,2.0,0.19998,0.39996,0.5999399999999999,True,
2026-05-14T17:13:00.563471+00:00,JBHT,SELL,3,255.56,766.6800000000001,False,Submitted,1685,,1.0,2.0,0.076668,0.153336,0.230004,True,
2026-05-14T17:13:00.563471+00:00,JBIO,BUY,66,24.35,1607.1000000000001,False,Submitted,1688,,1.0,2.0,0.16071000000000002,0.32142000000000004,0.48213000000000006,True,
2026-05-14T17:13:00.563471+00:00,JBLU,SELL,100,4.82,482.0,False,Filled,1691,,1.0,2.0,0.0482,0.0964,0.1446,True,
2026-05-14T17:13:00.563471+00:00,KALU,BUY,4,178.7,714.8,False,Filled,1694,,1.0,2.0,0.07148,0.14296,0.21444000000000002,True,
2026-05-14T17:13:00.563471+00:00,KALV,BUY,109,26.78,2919.02,False,Filled,1697,,1.0,2.0,0.291902,0.583804,0.875706,True,
2026-05-14T17:13:00.563471+00:00,KEEL,SELL,116,4.58,531.28,False,Submitted,1700,,1.0,2.0,0.053127999999999995,0.10625599999999999,0.15938399999999997,True,
2026-05-14T17:13:00.563471+00:00,KMTS,SELL,22,21.92,482.24,False,Submitted,1703,,1.0,2.0,0.048224,0.096448,0.14467200000000002,True,
2026-05-14T17:13:00.563471+00:00,KOPN,BUY,293,5.31,1555.83,False,Submitted,1706,,1.0,2.0,0.155583,0.311166,0.46674899999999997,True,
2026-05-14T17:13:00.563471+00:00,KROS,BUY,72,10.75,774.0,False,Filled,1709,,1.0,2.0,0.0774,0.1548,0.2322,True,
2026-05-14T17:13:00.563471+00:00,KXIN,SELL,693,5.74,3977.82,False,Inactive,1712,,1.0,2.0,0.397782,0.795564,1.193346,True,
2026-05-14T17:13:00.563471+00:00,LASR,BUY,58,81.66,4736.28,False,Filled,1715,,1.0,2.0,0.473628,0.947256,1.420884,True,
2026-05-14T17:13:00.563471+00:00,LBRDA,SELL,136,34.76,4727.36,False,Filled,1718,,1.0,2.0,0.472736,0.945472,1.418208,True,
2026-05-14T17:13:00.563471+00:00,LBRDK,SELL,22,34.85,766.7,False,Filled,1721,,1.0,2.0,0.07667,0.15334,0.23001,True,
2026-05-14T17:13:00.563471+00:00,LBRX,BUY,125,31.73,3966.25,False,Submitted,1724,,1.0,2.0,0.396625,0.79325,1.189875,True,
2026-05-14T17:13:00.563471+00:00,LBTYB,BUY,100,15.81,1581.0,False,Filled,1727,,1.0,2.0,0.1581,0.3162,0.47429999999999994,True,
2026-05-14T17:13:00.563471+00:00,LE,SELL,222,10.83,2404.26,False,Filled,1730,,1.0,2.0,0.24042600000000003,0.48085200000000006,0.7212780000000001,True,
2026-05-14T17:13:00.563471+00:00,LFUS,BUY,1,452.1,452.1,False,Submitted,1733,,1.0,2.0,0.04521,0.09042,0.13563,True,
2026-05-14T17:13:00.563471+00:00,LGIH,SELL,10,44.32,443.2,False,Filled,1736,,1.0,2.0,0.04432,0.08864,0.13296,True,
2026-05-14T17:13:00.563471+00:00,LGN,BUY,8,89.94,719.52,False,Filled,1739,,1.0,2.0,0.071952,0.143904,0.215856,True,
2026-05-14T17:13:00.563471+00:00,LGND,BUY,3,217.32,651.96,False,Submitted,1742,,1.0,2.0,0.065196,0.130392,0.195588,True,
2026-05-14T17:13:00.563471+00:00,LIEN,SELL,79,9.76,771.04,False,Submitted,1745,,1.0,2.0,0.07710399999999999,0.15420799999999998,0.23131199999999996,True,
2026-05-14T17:13:00.563471+00:00,LIFE,SELL,114,23.08,2631.12,False,Submitted,1748,,1.0,2.0,0.263112,0.526224,0.789336,True,
2026-05-14T17:13:00.563471+00:00,LINC,BUY,15,50.76,761.4,False,Filled,1751,,1.0,2.0,0.07614,0.15228,0.22842,True,
2026-05-14T17:13:00.563471+00:00,LIND,SELL,128,19.51,2497.28,False,Submitted,1754,,1.0,2.0,0.24972800000000003,0.49945600000000007,0.7491840000000001,True,
2026-05-14T17:13:00.563471+00:00,LINK,BUY,728,3.45,2511.6,False,Submitted,1757,,1.0,2.0,0.25116,0.50232,0.7534799999999999,True,
2026-05-14T17:13:00.563471+00:00,LITE,BUY,4,1010.83,4043.32,False,Filled,1760,,1.0,2.0,0.404332,0.808664,1.212996,True,
2026-05-14T17:13:00.563471+00:00,LLYVA,SELL,7,97.81,684.6700000000001,False,Submitted,1763,,1.0,2.0,0.06846700000000001,0.13693400000000003,0.20540100000000006,True,
2026-05-14T17:13:00.563471+00:00,LMB,BUY,40,75.6,3024.0,False,Filled,1766,,1.0,2.0,0.3024,0.6048,0.9072,True,
2026-05-14T17:13:00.563471+00:00,LMRI,SELL,104,7.41,770.64,False,Submitted,1769,,1.0,2.0,0.077064,0.154128,0.23119199999999998,True,
2026-05-14T17:13:00.563471+00:00,LOVE,BUY,233,15.13,3525.29,False,Submitted,1772,,1.0,2.0,0.352529,0.705058,1.0575869999999998,True,
2026-05-14T17:13:00.563471+00:00,LQDA,BUY,123,58.82,7234.86,False,Submitted,1775,,1.0,2.0,0.723486,1.446972,2.170458,True,
2026-05-14T17:13:00.563471+00:00,LRMR,BUY,709,3.84,2722.56,False,Filled,1778,,1.0,2.0,0.272256,0.544512,0.8167679999999999,True,
2026-05-14T17:13:00.563471+00:00,LWAY,SELL,31,25.02,775.62,False,Submitted,1781,,1.0,2.0,0.077562,0.155124,0.232686,True,
2026-05-14T17:13:00.563471+00:00,LWLG,BUY,51,15.23,776.73,False,Filled,1784,,1.0,2.0,0.077673,0.155346,0.23301900000000003,True,
2026-05-14T17:13:00.563471+00:00,LXRX,BUY,1017,2.37,2410.29,False,Filled,1787,,1.0,2.0,0.241029,0.482058,0.723087,True,
2026-05-14T17:13:00.563471+00:00,MASI,SELL,26,178.34,4636.84,False,Filled,1790,,1.0,2.0,0.46368400000000004,0.9273680000000001,1.3910520000000002,True,
2026-05-14T17:13:00.563471+00:00,MBBC,BUY,31,14.97,464.07,False,Submitted,1793,,1.0,2.0,0.046407,0.092814,0.13922099999999998,True,
2026-05-14T17:13:00.563471+00:00,MBX,SELL,12,37.45,449.40000000000003,False,Submitted,1796,,1.0,2.0,0.04494,0.08988,0.13482,True,
2026-05-14T17:13:00.563471+00:00,MCW,SELL,258,7.07,1824.0600000000002,False,Filled,1799,,1.0,2.0,0.182406,0.364812,0.547218,True,
2026-05-14T17:13:00.563471+00:00,MDAI,SELL,221,2.13,470.72999999999996,False,Filled,1802,,1.0,2.0,0.047073,0.094146,0.14121899999999998,True,
2026-05-14T17:13:00.563471+00:00,MDB,BUY,13,302.81,3936.53,False,Filled,1805,,1.0,2.0,0.39365300000000003,0.7873060000000001,1.180959,True,
2026-05-14T17:13:00.563471+00:00,MELI,SELL,2,1602.53,3205.06,False,Filled,1808,,1.0,2.0,0.320506,0.641012,0.9615180000000001,True,
2026-05-14T17:13:00.563471+00:00,MGNX,BUY,135,4.28,577.8000000000001,False,Filled,1811,,1.0,2.0,0.057780000000000005,0.11556000000000001,0.17334000000000002,True,
2026-05-14T17:13:00.563471+00:00,MKSI,BUY,2,311.39,622.78,False,Filled,1814,,1.0,2.0,0.062278,0.124556,0.186834,True,
2026-05-14T17:13:00.563471+00:00,MLTX,BUY,134,18.24,2444.16,False,Filled,1817,,1.0,2.0,0.244416,0.488832,0.733248,True,
2026-05-14T17:13:00.563471+00:00,MMED,BUY,151,11.17,1686.67,False,Submitted,1820,,1.0,2.0,0.168667,0.337334,0.506001,True,
2026-05-14T17:13:00.563471+00:00,MNPR,SELL,7,59.08,413.56,False,Submitted,1823,,1.0,2.0,0.041356,0.082712,0.12406799999999998,True,
2026-05-14T17:13:00.563471+00:00,MNTS,SELL,285,6.39,1821.1499999999999,False,Submitted,1826,,1.0,2.0,0.182115,0.36423,0.546345,True,
2026-05-14T17:13:00.563471+00:00,MOVE,SELL,224,21.24,4757.759999999999,False,Submitted,1829,,1.0,2.0,0.4757759999999999,0.9515519999999998,1.4273279999999997,True,
2026-05-14T17:13:00.563471+00:00,MPLT,BUY,26,29.32,762.32,False,Submitted,1832,,1.0,2.0,0.07623200000000001,0.15246400000000002,0.228696,True,
2026-05-14T17:13:00.563471+00:00,MRAM,BUY,174,39.98,6956.5199999999995,False,Filled,1835,,1.0,2.0,0.6956519999999999,1.3913039999999999,2.086956,True,
2026-05-14T17:13:00.563471+00:00,MRLN,BUY,313,7.04,2203.52,False,Submitted,1838,,1.0,2.0,0.220352,0.440704,0.661056,True,
2026-05-14T17:13:00.563471+00:00,MRVI,SELL,102,4.35,443.7,False,Filled,1841,,1.0,2.0,0.04437,0.08874,0.13311,True,
2026-05-14T17:13:00.563471+00:00,MSFT,SELL,50,407.6,20380.0,False,Filled,1844,,1.0,2.0,2.038,4.076,6.113999999999999,True,
2026-05-14T17:13:00.563471+00:00,MSTR,BUY,19,189.47,3599.93,False,Submitted,1847,,1.0,2.0,0.359993,0.719986,1.079979,True,
2026-05-14T17:13:00.563471+00:00,MTCH,BUY,21,35.81,752.01,False,Submitted,1850,,1.0,2.0,0.075201,0.150402,0.225603,True,
2026-05-14T17:13:00.563471+00:00,MTSI,BUY,2,379.76,759.52,False,Filled,1853,,1.0,2.0,0.07595199999999999,0.15190399999999998,0.22785599999999998,True,
2026-05-14T17:13:00.563471+00:00,MU,BUY,6,793.69,4762.14,False,Filled,1856,,1.0,2.0,0.476214,0.952428,1.428642,True,
2026-05-14T17:13:00.563471+00:00,MWH,BUY,17,45.0,765.0,False,Filled,1859,,1.0,2.0,0.0765,0.153,0.22949999999999998,True,
2026-05-14T17:13:00.563471+00:00,MXL,BUY,22,88.61,1949.42,False,Filled,1862,,1.0,2.0,0.194942,0.389884,0.5848260000000001,True,
2026-05-14T17:13:00.563471+00:00,MYRG,BUY,1,469.15,469.15,False,Filled,1865,,1.0,2.0,0.046915,0.09383,0.140745,True,
2026-05-14T17:13:00.563471+00:00,NAMS,BUY,106,37.32,3955.92,False,Filled,1868,,1.0,2.0,0.395592,0.791184,1.186776,True,
2026-05-14T17:13:00.563471+00:00,NAUT,BUY,836,2.64,2207.04,False,Filled,1871,,1.0,2.0,0.22070399999999998,0.44140799999999997,0.6621119999999999,True,
2026-05-14T17:13:00.563471+00:00,NB,BUY,331,5.9,1952.9,False,Filled,1874,,1.0,2.0,0.19529000000000002,0.39058000000000004,0.5858700000000001,True,
2026-05-14T17:13:00.563471+00:00,NEGG,SELL,100,22.49,2249.0,False,Submitted,1877,,1.0,2.0,0.2249,0.4498,0.6747,True,
2026-05-14T17:13:00.563471+00:00,NEO,BUY,475,8.4,3990.0,False,Submitted,1880,,1.0,2.0,0.399,0.798,1.197,True,
2026-05-14T17:13:00.563471+00:00,NERV,SELL,731,5.44,3976.6400000000003,False,Filled,1883,,1.0,2.0,0.397664,0.795328,1.192992,True,
2026-05-14T17:13:00.563471+00:00,NESR,BUY,29,26.31,762.99,False,Filled,1886,,1.0,2.0,0.076299,0.152598,0.22889700000000002,True,
2026-05-14T17:13:00.563471+00:00,NEXT,BUY,288,9.0,2592.0,False,Filled,1889,,1.0,2.0,0.2592,0.5184,0.7776,True,
2026-05-14T17:13:00.563471+00:00,NKLR,SELL,79,6.06,478.73999999999995,False,Submitted,1892,,1.0,2.0,0.04787399999999999,0.09574799999999999,0.14362199999999997,True,
2026-05-14T17:13:00.563471+00:00,NKSH,SELL,112,35.26,3949.12,False,Submitted,1895,,1.0,2.0,0.394912,0.789824,1.184736,True,
2026-05-14T17:13:00.563471+00:00,NKTR,BUY,58,73.66,4272.28,False,Filled,1898,,1.0,2.0,0.427228,0.854456,1.281684,True,
2026-05-14T17:13:00.563471+00:00,NNBR,SELL,1235,2.35,2902.25,False,Submitted,1901,,1.0,2.0,0.290225,0.58045,0.8706750000000001,True,
2026-05-14T17:13:00.563471+00:00,NNE,SELL,17,27.22,462.74,False,Filled,1904,,1.0,2.0,0.046274,0.092548,0.138822,True,
2026-05-14T17:13:00.563471+00:00,NRXP,BUY,165,3.2,528.0,False,Submitted,1907,,1.0,2.0,0.0528,0.1056,0.15839999999999999,True,
2026-05-14T17:13:00.563471+00:00,NSIT,BUY,28,89.71,2511.8799999999997,False,Filled,1910,,1.0,2.0,0.25118799999999997,0.5023759999999999,0.7535639999999999,True,
2026-05-14T17:13:00.563471+00:00,NSTS,SELL,291,13.64,3969.2400000000002,False,Filled,1913,,1.0,2.0,0.396924,0.793848,1.190772,True,
2026-05-14T17:13:00.563471+00:00,NUAI,BUY,498,5.14,2559.72,False,Filled,1916,,1.0,2.0,0.255972,0.511944,0.7679159999999999,True,
2026-05-14T17:13:00.563471+00:00,NUCL,BUY,440,10.81,4756.400000000001,False,Submitted,1919,,1.0,2.0,0.47564000000000006,0.9512800000000001,1.4269200000000002,True,
2026-05-14T17:13:00.563471+00:00,NVAX,SELL,254,9.17,2329.18,False,Filled,1922,,1.0,2.0,0.232918,0.465836,0.698754,True,
2026-05-14T17:13:00.563471+00:00,NVMI,SELL,1,552.97,552.97,False,Submitted,1925,,1.0,2.0,0.055297000000000006,0.11059400000000001,0.165891,True,
2026-05-14T17:13:00.563471+00:00,NVTS,BUY,209,22.78,4761.02,False,Filled,1928,,1.0,2.0,0.476102,0.952204,1.428306,True,
2026-05-14T17:13:00.563471+00:00,NXT,BUY,5,137.87,689.35,False,Filled,1931,,1.0,2.0,0.068935,0.13787,0.206805,True,
2026-05-14T17:13:00.563471+00:00,ODD,SELL,61,12.53,764.3299999999999,False,Filled,1934,,1.0,2.0,0.07643299999999999,0.15286599999999997,0.22929899999999998,True,
2026-05-14T17:13:00.563471+00:00,ODFL,SELL,12,200.4,2404.8,False,Filled,1937,,1.0,2.0,0.24048000000000003,0.48096000000000005,0.7214400000000001,True,
2026-05-14T17:13:00.563471+00:00,OLPX,BUY,1435,2.04,2927.4,False,Filled,1940,,1.0,2.0,0.29274,0.58548,0.87822,True,
2026-05-14T17:13:00.563471+00:00,OMEX,BUY,2686,1.13,3035.18,False,Filled,1943,,1.0,2.0,0.303518,0.607036,0.9105540000000001,True,
2026-05-14T17:13:00.563471+00:00,ON,BUY,6,118.38,710.28,False,Filled,1946,,1.0,2.0,0.071028,0.142056,0.213084,True,
2026-05-14T17:13:00.563471+00:00,ONDS,SELL,323,10.85,3504.5499999999997,False,Filled,1949,,1.0,2.0,0.35045499999999996,0.7009099999999999,1.0513649999999999,True,
2026-05-14T17:13:00.563471+00:00,ONEW,SELL,42,11.22,471.24,False,Filled,1952,,1.0,2.0,0.047124,0.094248,0.141372,True,
2026-05-14T17:13:00.563471+00:00,OPEN,SELL,621,4.57,2837.9700000000003,False,Filled,1955,,1.0,2.0,0.283797,0.567594,0.851391,True,
2026-05-14T17:13:00.563471+00:00,OPRT,BUY,310,5.37,1664.7,False,Submitted,1958,,1.0,2.0,0.16647,0.33294,0.49941,True,
2026-05-14T17:13:00.563471+00:00,OPRX,SELL,145,5.32,771.4000000000001,False,Filled,1961,,1.0,2.0,0.07714000000000001,0.15428000000000003,0.23142000000000004,True,
2026-05-14T17:13:00.563471+00:00,OPTX,SELL,104,7.4,769.6,False,Submitted,1964,,1.0,2.0,0.07696,0.15392,0.23088,True,
2026-05-14T17:13:00.563471+00:00,ORBS,SELL,530,0.8998,476.894,False,Filled,1967,,1.0,2.0,0.0476894,0.0953788,0.1430682,True,
2026-05-14T17:13:00.563471+00:00,ORMP,BUY,551,4.72,2600.72,False,Submitted,1970,,1.0,2.0,0.26007199999999997,0.5201439999999999,0.7802159999999999,True,
2026-05-14T17:13:00.563471+00:00,OTLK,BUY,4809,0.2297,1104.6272999999999,False,Filled,1973,,1.0,2.0,0.11046272999999998,0.22092545999999996,0.33138818999999997,True,
2026-05-14T17:13:00.563471+00:00,PAHC,SELL,130,36.35,4725.5,False,Submitted,1976,,1.0,2.0,0.47255,0.9451,1.41765,True,
2026-05-14T17:13:00.563471+00:00,PALI,SELL,247,1.84,454.48,False,Filled,1979,,1.0,2.0,0.045448,0.090896,0.13634400000000002,True,
2026-05-14T17:13:00.563471+00:00,PANW,BUY,16,235.1,3761.6,False,Filled,1982,,1.0,2.0,0.37616,0.75232,1.12848,True,
2026-05-14T17:13:00.563471+00:00,PCT,BUY,312,12.76,3981.12,False,Filled,1985,,1.0,2.0,0.39811199999999997,0.7962239999999999,1.1943359999999998,True,
2026-05-14T17:13:00.563471+00:00,PENG,BUY,353,47.19,16658.07,False,Submitted,1988,,1.0,2.0,1.665807,3.331614,4.997421,True,
2026-05-14T17:13:00.563471+00:00,PEPG,BUY,283,1.68,475.44,False,Filled,1991,,1.0,2.0,0.047544,0.095088,0.142632,True,
2026-05-14T17:13:00.563471+00:00,PFIS,SELL,5,57.74,288.7,False,Submitted,1994,,1.0,2.0,0.02887,0.05774,0.08660999999999999,True,
2026-05-14T17:13:00.563471+00:00,PHOE,SELL,282,14.08,3970.56,False,Inactive,1997,,1.0,2.0,0.397056,0.794112,1.191168,True,
2026-05-14T17:13:00.563471+00:00,PHVS,BUY,78,31.73,2474.94,False,Submitted,2000,,1.0,2.0,0.247494,0.494988,0.742482,True,
2026-05-14T17:13:00.563471+00:00,PICS,SELL,200,11.85,2370.0,False,Submitted,2003,,1.0,2.0,0.237,0.474,0.711,True,
2026-05-14T17:13:00.563471+00:00,PLAB,SELL,9,52.49,472.41,False,Submitted,2006,,1.0,2.0,0.047241000000000005,0.09448200000000001,0.14172300000000002,True,
2026-05-14T17:13:00.563471+00:00,PLSE,SELL,8,27.05,216.4,False,Submitted,2009,,1.0,2.0,0.02164,0.04328,0.06492,True,
2026-05-14T17:13:00.563471+00:00,PMTR,BUY,237,10.33,2448.21,False,Submitted,2012,,1.0,2.0,0.244821,0.489642,0.7344630000000001,True,
