ticker,factor,exposure_x,f_pred,contribution,abs_contribution
BWEN,parkinson_vol_20,6.53031942487463,-0.0021859595790595606,-0.014275014301123419,0.014275014301123419
BWEN,mom_21,3.8890769836646606,0.002548446193931107,0.009911103436925275,0.009911103436925275
BWEN,log_dollar_vol_20,0.8099173759717562,-0.010274146601121012,-0.008321209855529067,0.008321209855529067
BWEN,volatility_63,2.0557866647971346,-0.002905352314281089,-0.005972784544236556,0.005972784544236556
BWEN,volatility_10,4.85229427311382,-0.0011484015577332318,-0.005572382301823951,0.005572382301823951
BWEN,mom_63,3.3452525624802556,0.0013478565320215222,0.004508920517600748,0.004508920517600748
BWEN,volatility_20,4.365145981089737,-0.0009111341832442506,-0.00397723371822212,0.00397723371822212
BWEN,mom_5,3.4755155042045254,-0.0011376876621163195,-0.003954051108627468,0.003954051108627468
BWEN,mom_126,3.5735136113075052,0.0009527757071277487,0.0034047569579441434,0.0034047569579441434
BWEN,log_dollar_vol_60,0.3295016119773113,0.00966190435657122,0.0031836130602608237,0.0031836130602608237
BWEN,volume_mom_20_60,0.590445489371564,0.002684682119338205,0.0015851584477597342,0.0015851584477597342
BWEN,volume_z_60,2.287964496736266,0.0006775859129223166,0.0015502925122548915,0.0015502925122548915
BWEN,dist_52w_low,3.5723610200718956,-0.00027632005200206925,-0.0009871149828364313,0.0009871149828364313
BWEN,close_to_high_20,0.7150197290183291,-0.001129524163953435,-0.0008076320616296398,0.0008076320616296398
BWEN,dist_52w_high,1.120620125996767,-0.0005560980634691577,-0.0006231746819513656,0.0006231746819513656
BWEN,mom_10,1.0617572435508855,0.0005202704986043527,0.0005524009704990023,0.0005524009704990023
BWEN,volume_z_20,1.365870406844396,0.00036207862382485115,0.0004945524772333085,0.0004945524772333085
BWEN,price_skew_63,0.7011817770060405,-0.0006909381256791506,-0.0004844732227649297,0.0004844732227649297
BWEN,amihud_20,-0.3503368530211385,0.0010196472147476674,-0.00035721999640646676,0.00035721999640646676
BWEN,price_kurt_63,-0.34061651844955193,0.00039604122508174775,-0.0001348981832498403,0.0001348981832498403
BWEN,overnight_return,0.04792250032857259,0.002463074336493865,0.00011803668069992596,0.00011803668069992596
BWEN,volatility_126,0.0,0.000538676627532529,0.0,0.0
CDW,log_dollar_vol_20,1.6044012805957835,-0.010274146601121012,-0.016483853963867368,0.016483853963867368
CDW,log_dollar_vol_60,1.2913966311901508,0.00966190435657122,0.012477350736957514,0.012477350736957514
CDW,volume_mom_20_60,-1.1162116121879766,0.002684682119338205,-0.0029966733566387316,0.0029966733566387316
CDW,hl_range_20,-0.38369192557222526,0.006177222841425983,-0.0023701505267154682,0.0023701505267154682
CDW,close_to_low_20,-0.44284677090574315,-0.0032225321331970126,0.0014270879493262932,0.0014270879493262932
CDW,mom_1,0.24004426887166155,-0.005085052940077675,-0.0012206378151746386,0.0012206378151746386
CDW,intraday_return,0.31796927618708926,0.0037360590374408056,0.0011879519879272864,0.0011879519879272864
CDW,mom_21,-0.4049949937346238,0.002548446193931107,-0.0010321079503441545,0.0010321079503441545
CDW,parkinson_vol_20,-0.3763634779241487,-0.0021859595790595606,0.0008227153497764643,0.0008227153497764643
CDW,mom_63,-0.5604741731731158,0.0013478565320215222,-0.0007554387753407459,0.0007554387753407459
CDW,mom_126,-0.7527691948380807,0.0009527757071277487,-0.0007172202019158384,0.0007172202019158384
CDW,mom_10,-0.9590873629713924,0.0005202704986043527,-0.0004989848605382601,0.0004989848605382601
CDW,close_to_high_20,-0.3713750077004673,-0.001129524163953435,0.0004194770450860708,0.0004194770450860708
CDW,mom_5,-0.3648799975015938,-0.0011376876621163195,0.00041511947131059676,0.00041511947131059676
