signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown,equity,cumulative_return,peak_equity,transaction_cost_existing_half_turnover,transaction_cost_full_traded_notional,portfolio_return_full_cost,equity_full_cost,cumulative_return_full_cost
2024-07-25,2024-07-26,-0.0033511830069806,-0.0031941736611862,0.0001570093457943,0.0,0.5233644859813085,1.0,-6.938893903907228e-18,0.4999999999999999,-0.4999999999999999,107,107,1.0,1.0,1.0,1.0,0.1217124719590212,0.0077006280968826,-0.0033511830069807,1.5726802758070724,0.5726802758070724,1.577968336481844,0.0001570093457943,0.0003140186915887851,-0.0035081923527749853,1.5411993893484857,0.5411993893484857
2024-07-26,2024-07-29,-0.0076299741280589,-0.007457955779435,0.0001720183486238,0.0,0.573394495412844,1.0,0.0,0.5,-0.5,109,109,1.0,1.0,1.0,1.0,0.1226345021160953,0.0077006280968826,-0.0109555876953979,1.5606807659909558,0.5606807659909558,1.577968336481844,0.0001720183486238,0.00034403669724770644,-0.007801992476682706,1.5291749633077207,0.5291749633077207
2024-07-29,2024-07-30,0.0187402919026678,0.0188930441962458,0.0001527522935779,0.0,0.5091743119266054,0.9999999999999998,6.938893903907228e-18,0.4999999999999999,-0.4999999999999999,100,100,1.0,1.0,1.0,1.0,0.1270475046500489,0.0077006280968826,0.0,1.5899283791125056,0.5899283791125056,1.5899283791125056,0.0001527522935779,0.0003055045871559633,0.018587539609089834,1.5575985635074314,0.5575985635074314
2024-07-30,2024-07-31,0.0023967198970265,0.002577523468455,0.0001808035714285,0.0,0.6026785714285714,1.0,0.0,0.5,-0.5,112,112,1.0,1.0,1.0,1.0,0.1410868438708476,0.0077006280968826,0.0,1.5937389920935716,0.5937389920935716,1.5937389920935716,0.0001808035714285,0.00036160714285714285,0.0022159163255978573,1.5610500715930353,0.5610500715930353
2024-07-31,2024-08-01,0.0044517942699689,0.00463074163839,0.000178947368421,0.0,0.5964912280701753,1.0,0.0,0.5,-0.4999999999999999,114,114,1.0,1.0,1.0,1.0,0.137077350956436,0.0077006280968826,0.0,1.6008339902063995,0.6008339902063997,1.6008339902063995,0.000178947368421,0.00035789473684210517,0.004272846901547895,1.5677201995546026,0.5677201995546026
2024-08-01,2024-08-02,0.0186528750228784,0.0188226118649837,0.0001697368421052,0.0,0.5657894736842105,1.0,1.0408340855860844e-17,0.5,-0.4999999999999999,112,112,1.0,1.0,1.0,1.0,0.13738406193005,0.0077006280968826,0.0,1.6306941465580955,0.6306941465580955,1.6306941465580955,0.0001697368421052,0.00033947368421052626,0.018483138180773174,1.5966965886317595,0.5966965886317595
2024-08-02,2024-08-05,-0.024273252836722,-0.0241098599795792,0.0001633928571428,0.0,0.5446428571428571,1.0,0.0,0.5,-0.5,111,111,1.0,1.0,1.0,1.0,0.1445824642302919,0.0077006280968826,-0.0242732528367221,1.5911118952393282,0.5911118952393282,1.6306941465580955,0.0001633928571428,0.00032678571428571424,-0.024436645693864913,1.5576786798147624,0.5576786798147624
2024-08-05,2024-08-06,0.0014968449148474,0.0016493242536904,0.0001524793388429,0.0,0.5082644628099173,1.0,0.0,0.5,-0.5,121,121,1.0,1.0,1.0,1.0,0.1744135728466854,0.0081667559268285,-0.0228127412169498,1.5934935429886707,0.5934935429886707,1.6306941465580955,0.0001524793388429,0.0003049586776859504,0.0013443655760044496,1.5597727694103813,0.5597727694103813
2024-08-06,2024-08-07,0.0196716398398769,0.019809243145662,0.0001376033057851,0.0,0.4586776859504132,1.0,0.0,0.5,-0.5,119,119,1.0,1.0,1.0,1.0,0.1693904895897121,0.0081667559268285,-0.0035898654060532,1.6248401740535132,0.6248401740535132,1.6306941465580955,0.0001376033057851,0.0002752066115702479,0.01953403653409175,1.590241427672925,0.5902414276729251
2024-08-07,2024-08-08,-0.0019861394142347,-0.0018336600753917,0.0001524793388429,0.0,0.5082644628099172,1.0,0.0,0.5,-0.5,121,121,1.0,1.0,1.0,1.0,0.1793654135381129,0.0081667559268285,-0.0055688748471132,1.6216130149419934,0.6216130149419934,1.6306941465580955,0.0001524793388429,0.00030495867768595036,-0.0021386187530776503,1.5868405075337828,0.5868405075337828
2024-08-08,2024-08-09,0.0058304782478121,0.0059915438215826,0.0001610655737704,0.0,0.5368852459016393,1.0,-1.3877787807814457e-17,0.5,-0.5,122,122,1.0,1.0,1.0,1.0,0.1799754065623545,0.0081667559268285,0.0,1.6310677943519816,0.6310677943519816,1.6310677943519816,0.0001610655737704,0.0003221311475409836,0.005669412674041616,1.5958369612188774,0.5958369612188774
2024-08-09,2024-08-12,0.0068528887485394,0.0069696920272279,0.0001168032786885,0.0,0.3893442622950819,1.0,1.3877787807814457e-17,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.1799314677864942,0.0081667559268285,0.0,1.6422453204880014,0.6422453204880014,1.6422453204880014,0.0001168032786885,0.0002336065573770491,0.006736085469850851,1.6065866553855948,0.6065866553855948
2024-08-12,2024-08-13,0.0014962152987339,0.0016174652987339,0.0001212499999999,0.0,0.4041666666666667,1.0,6.938893903907228e-18,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.1765102595140771,0.0081667559268285,0.0,1.6447024730607898,0.6447024730607898,1.6447024730607898,0.0001212499999999,0.00024249999999999999,0.0013749652987339002,1.6087956562861587,0.6087956562861587
2024-08-13,2024-08-14,0.006766275131916,0.0068865230658003,0.0001202479338842,0.0,0.4008264462809917,1.0,0.0,0.5,-0.5,121,121,1.0,1.0,1.0,1.0,0.1764176470615972,0.0081667559268285,0.0,1.6558309825036617,0.6558309825036617,1.6558309825036617,0.0001202479338842,0.000240495867768595,0.006646027198031705,1.6194877559739118,0.6194877559739118
2024-08-14,2024-08-15,0.0006712539919488,0.0008026589506265,0.0001314049586776,0.0,0.4380165289256198,1.0,3.469446951953614e-18,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.1755759389214583,0.0081667559268285,0.0,1.65694246566066,0.65694246566066,1.65694246566066,0.0001314049586776,0.00026280991735537187,0.0005398490332711281,1.6203620348733687,0.6203620348733687
2024-08-15,2024-08-16,0.0017164232389074,0.0018482780776171,0.0001318548387096,0.0,0.439516129032258,1.0,0.0,0.4999999999999999,-0.4999999999999999,124,124,1.0,1.0,1.0,1.0,0.1729551108840759,0.0081667559268285,0.0,1.6597864802142526,0.6597864802142526,1.6597864802142526,0.0001318548387096,0.0002637096774193548,0.0015845684001977453,1.6229296093507093,0.6229296093507093
2024-08-16,2024-08-19,-0.0018515714286708,-0.0017192879641039,0.0001322834645669,0.0,0.4409448818897638,1.0,0.0,0.5,-0.5,127,127,1.0,1.0,1.0,1.0,0.1732164994673574,0.0081667559268285,-0.0018515714286708,1.6567132669897937,0.6567132669897937,1.6597864802142526,0.0001322834645669,0.0002645669291338582,-0.0019838548932377582,1.6197099525038186,0.6197099525038186
2024-08-19,2024-08-20,0.0090600210649443,0.009191123427149,0.0001311023622047,0.0,0.437007874015748,1.0,0.0,0.4999999999999999,-0.5,124,124,1.0,1.0,1.0,1.0,0.1640748694260982,0.0081667559268285,0.0,1.6717231240872938,0.6717231240872938,1.6717231240872938,0.0001311023622047,0.0002622047244094488,0.00892891870273955,1.6341722109917431,0.6341722109917431
2024-08-20,2024-08-21,-0.0125997493082336,-0.0124473299533949,0.0001524193548387,0.0,0.5080645161290324,1.0,6.938893903907228e-18,0.5,-0.5,117,117,1.0,1.0,1.0,1.0,0.1550554373782533,0.0081667559268285,-0.0125997493082335,1.6506598318110168,0.6506598318110168,1.6717231240872938,0.0001524193548387,0.0003048387096774194,-0.012752168663072319,1.6133329713326707,0.6133329713326707
2024-08-21,2024-08-22,-0.0011038308624342,-0.0009361838036107,0.0001676470588235,0.0,0.5588235294117647,1.0,0.0,0.5,-0.5,119,119,1.0,1.0,1.0,1.0,0.1646017881218784,0.0092603384682561,-0.0136896721785224,1.6488377825452831,0.6488377825452833,1.6717231240872938,0.0001676470588235,0.00033529411764705885,-0.001271477921257759,1.611281654079984,0.6112816540799839
2024-08-22,2024-08-23,0.0097257364174684,0.0098883414594852,0.0001626050420168,0.0,0.5420168067226889,1.0,0.0,0.5,-0.5,113,113,1.0,1.0,1.0,1.0,0.1650153370198961,0.0092603384682561,-0.0040970779043038,1.664873944213482,0.6648739442134821,1.6717231240872938,0.0001626050420168,0.00032521008403361333,0.009563131375451587,1.6266905522208057,0.6266905522208057
2024-08-23,2024-08-26,-0.0029406375202251,-0.0027701246997123,0.0001705128205128,0.0,0.5683760683760684,1.0,-8.673617379884035e-18,0.4999999999999999,-0.5,117,117,1.0,1.0,1.0,1.0,0.1656551941907721,0.0081667559268285,-0.0070256674035202,1.6599781534266826,0.6599781534266826,1.6717231240872938,0.0001705128205128,0.000341025641025641,-0.003111150340737941,1.6216296733549889,0.6216296733549889
2024-08-26,2024-08-27,0.0117036480333664,0.0118736480333664,0.0001699999999999,0.0,0.5666666666666667,1.0,-3.469446951953614e-18,0.5,-0.5,120,120,1.0,1.0,1.0,1.0,0.1625064779622436,0.0081667559268285,0.0,1.6794059534774664,0.6794059534774664,1.6794059534774664,0.0001699999999999,0.00033999999999999997,0.0115336480333664,1.6403329792479282,0.6403329792479282
2024-08-27,2024-08-28,0.0154946174953341,0.0156796174953341,0.000185,0.0,0.6166666666666667,1.0,-1.0408340855860844e-17,0.5,-0.5,99,99,1.0,1.0,1.0,1.0,0.1553064854318057,0.0081667559268285,0.0,1.7054277063459866,0.7054277063459866,1.7054277063459866,0.000185,0.00037,0.0153096174953341,1.6654458497251956,0.6654458497251956
2024-08-28,2024-08-29,0.0046955506967236,0.0048615701141993,0.0001660194174757,0.0,0.5533980582524272,1.0,-3.469446951953614e-18,0.4999999999999999,-0.4999999999999999,103,103,1.0,1.0,1.0,1.0,0.161697677891963,0.0077524945868511,0.0,1.7134356286007313,0.7134356286007313,1.7134356286007313,0.0001660194174757,0.0003320388349514563,0.0045295312792478434,1.6729895387954195,0.6729895387954195
2024-08-29,2024-08-30,0.015124529332287,0.0153063877393667,0.0001818584070796,0.0,0.6061946902654867,1.0,0.0,0.5,-0.4999999999999999,113,113,1.0,1.0,1.0,1.0,0.1617201855881224,0.0077524945868511,0.0,1.7393505360244887,0.7393505360244887,1.7393505360244887,0.0001818584070796,0.000363716814159292,0.014942670925207407,1.697988470934954,0.697988470934954
2024-08-30,2024-09-03,-0.0060049405531406,-0.0058363564823442,0.0001685840707964,0.0,0.5619469026548672,1.0,0.0,0.4999999999999999,-0.4999999999999999,107,107,1.0,1.0,1.0,1.0,0.1577585231021697,0.0077524945868511,-0.0060049405531407,1.7289058394545882,0.7289058394545882,1.7393505360244887,0.0001685840707964,0.0003371681415929204,-0.00617352462393712,1.6875058972984756,0.6875058972984756
2024-09-03,2024-09-04,0.0093187588595495,0.0094729644670262,0.0001542056074766,0.0,0.514018691588785,1.0,0.0,0.4999999999999999,-0.5,102,102,1.0,1.0,1.0,1.0,0.1254667084095294,0.0077524945868511,0.0,1.7450170960633329,0.7450170960633327,1.7450170960633329,0.0001542056074766,0.000308411214953271,0.009164553252072929,1.7029711349574546,0.7029711349574546
2024-09-04,2024-09-05,0.0077956790965931,0.0079471496848284,0.0001514705882352,0.0,0.5049019607843138,1.0,8.673617379884035e-18,0.5,-0.5,99,99,1.0,1.0,1.0,1.0,0.1263083494930701,0.0077524945868511,0.0,1.7586206893623113,0.7586206893623113,1.7586206893623113,0.0001514705882352,0.0003029411764705883,0.007644208508357811,1.7159890013967842,0.7159890013967842
2024-09-05,2024-09-06,0.0063281894086194,0.0064766742571043,0.0001484848484848,0.0,0.494949494949495,1.0,1.3877787807814457e-17,0.5000000000000001,-0.5,99,99,1.0,1.0,1.0,1.0,0.1139178687415713,0.0077524945868511,0.0,1.769749574182513,0.7697495741825131,1.769749574182513,0.0001484848484848,0.00029696969696969697,0.006179704560134603,1.7265933064538568,0.7265933064538568
2024-09-06,2024-09-09,0.0021704523982288,0.0023295433073198,0.0001590909090909,0.0,0.5303030303030303,1.0,-6.938893903907228e-18,0.5,-0.4999999999999999,93,93,1.0,1.0,1.0,1.0,0.1119403834604018,0.0077524945868511,0.0,1.773590731390062,0.7735907313900621,1.773590731390062,0.0001590909090909,0.00031818181818181815,0.002011361489137982,1.7300661097378613,0.7300661097378613
2024-09-09,2024-09-10,0.0035482785122471,0.0037181764714307,0.0001698979591836,0.0,0.5663265306122449,1.0,0.0,0.4999999999999999,-0.5,98,98,1.0,1.0,1.0,1.0,0.1120756068120436,0.0077524945868511,0.0,1.7798839252717742,0.7798839252717742,1.7798839252717742,0.0001698979591836,0.00033979591836734695,0.003378380553063353,1.7359109314385137,0.7359109314385137
2024-09-10,2024-09-11,-0.0050509923922244,-0.0049101760656938,0.0001408163265306,0.0,0.4693877551020408,1.0,0.0,0.4999999999999999,-0.5,96,96,1.0,1.0,1.0,1.0,0.1116594288781028,0.0077524945868511,-0.0050509923922245,1.7708937451061837,0.7708937451061837,1.7798839252717742,0.0001408163265306,0.0002816326530612245,-0.005191808718755024,1.726898413929689,0.726898413929689
2024-09-11,2024-09-12,0.0155896365036963,0.0157115115036963,0.000121875,0.0,0.40625,1.0,0.0,0.5,-0.4999999999999999,96,96,1.0,1.0,1.0,1.0,0.1159847434687851,0.0077524945868511,0.0,1.7985013348790584,0.7985013348790584,1.7985013348790584,0.000121875,0.00024375,0.015467761503696302,1.7536096667374648,0.7536096667374648
2024-09-12,2024-09-13,0.0095482353960427,0.0096576103960427,0.0001093749999999,0.0,0.3645833333333333,1.0,6.938893903907228e-18,0.4999999999999999,-0.4999999999999999,94,94,1.0,1.0,1.0,1.0,0.1230626440219981,0.0077524945868511,0.0,1.8156738489845807,0.8156738489845807,1.8156738489845807,0.0001093749999999,0.00021875,0.009438860396042699,1.7701617435709507,0.7701617435709507
2024-09-13,2024-09-16,0.0133313741215823,0.0134398847598801,0.0001085106382978,0.0,0.3617021276595745,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.1237479187645208,0.0077524945868511,0.0,1.8398792763481675,0.8398792763481675,1.8398792763481675,0.0001085106382978,0.0002170212765957447,0.013222863483284357,1.793568350649522,0.7935683506495219
2024-09-16,2024-09-17,0.0113079430288326,0.0114200309409205,0.0001120879120879,0.0,0.3736263736263736,1.0,-3.469446951953614e-18,0.5,-0.5,91,91,1.0,1.0,1.0,1.0,0.1269677605272561,0.0077524945868511,0.0,1.860684526385043,0.8606845263850427,1.860684526385043,0.0001120879120879,0.00022417582417582415,0.011195855116744676,1.8136488820453724,0.8136488820453724
2024-09-17,2024-09-18,0.0112211365376895,0.0113471365376895,0.000126,0.0,0.42,1.0,0.0,0.5,-0.5,100,100,1.0,1.0,1.0,1.0,0.1258702340617015,0.0077524945868511,0.0,1.8815635215091755,0.8815635215091755,1.8815635215091755,0.000126,0.000252,0.011095136537689499,1.8337715640230936,0.8337715640230936
2024-09-18,2024-09-19,0.0049088853991958,0.0050376589841014,0.0001287735849056,0.0,0.4292452830188679,1.0,-6.938893903907228e-18,0.5,-0.5,106,106,1.0,1.0,1.0,1.0,0.126830833595779,0.0077524945868511,0.0,1.8907999012075716,0.8907999012075714,1.8907999012075716,0.0001287735849056,0.00025754716981132077,0.004780111814290079,1.8425371971409896,0.8425371971409896
2024-09-19,2024-09-20,0.0114985324817651,0.0116232988369053,0.0001247663551401,0.0,0.4158878504672897,0.9999999999999998,1.0408340855860844e-17,0.4999999999999999,-0.4999999999999999,107,107,1.0,1.0,1.0,1.0,0.1064361460911974,0.0077524945868511,0.0,1.912541325288125,0.9125413252881248,1.912541325288125,0.0001247663551401,0.00024953271028037386,0.011373766126624925,1.863493784300878,0.8634937843008781
2024-09-20,2024-09-23,0.0013901252333021,0.0015401252333021,0.00015,0.0,0.5,1.0,-3.469446951953614e-18,0.5,-0.5,116,116,1.0,1.0,1.0,1.0,0.103323130297749,0.0077524945868511,0.0,1.9151999972441407,0.9151999972441413,1.9151999972441407,0.00015,0.0003,0.0012401252333021,1.865804749964891,0.8658047499648911
2024-09-23,2024-09-24,-0.0014844995809537,-0.0013433978860385,0.0001411016949152,0.0,0.4703389830508475,1.0,-1.3877787807814457e-17,0.5,-0.5,118,118,1.0,1.0,1.0,1.0,0.1051257860507662,0.0077524945868511,-0.0014844995809537,1.9123568836507896,0.9123568836507896,1.9151999972441407,0.0001411016949152,0.0002822033898305085,-0.0016256012758690086,1.8627716953828257,0.8627716953828257
2024-09-24,2024-09-25,-5.901486122585905e-05,7.954446080803926e-05,0.0001385593220338,0.0,0.461864406779661,1.0,-6.938893903907228e-18,0.5,-0.5,117,117,1.0,1.0,1.0,1.0,0.1034035279275899,0.0077524945868511,-0.0015434268346428,1.9122440261746867,0.9122440261746868,1.9151999972441407,0.0001385593220338,0.0002771186440677966,-0.00019757418325975736,1.8624036597865112,0.8624036597865112
2024-09-25,2024-09-26,-0.0022903461715731,-0.002162141043368,0.0001282051282051,0.0,0.4273504273504273,1.0,0.0,0.4999999999999999,-0.5,113,113,1.0,1.0,1.0,1.0,0.1049094201924402,0.0077524945868511,-0.0038302380244741,1.907864325390224,0.907864325390224,1.9151999972441407,0.0001282051282051,0.0002564102564102564,-0.0024185512997782566,1.8578993409944227,0.8578993409944227
2024-09-26,2024-09-27,-0.0023672640858294,-0.0022252286875994,0.00014203539823,0.0,0.4734513274336283,1.0,0.0,0.5,-0.5,106,106,1.0,1.0,1.0,1.0,0.1037492387782551,0.0077524945868511,-0.0061884349253881,1.903347906692092,0.9033479066920922,1.9151999972441407,0.00014203539823,0.000284070796460177,-0.0025092994840595767,1.8532373151366308,0.8532373151366308
2024-09-27,2024-09-30,0.0058532933528437,0.0060089537302022,0.0001556603773584,0.0,0.5188679245283019,1.0,0.0,0.5,-0.4999999999999999,93,93,1.0,1.0,1.0,1.0,0.1075648529105208,0.0077524945868511,-0.0003713642975576,1.914488760342482,0.914488760342482,1.9151999972441407,0.0001556603773584,0.00031132075471698115,0.005697632975485219,1.8637963811747529,0.8637963811747529
2024-09-30,2024-10-01,0.0204368055078501,0.0206013216368823,0.0001645161290322,0.0,0.5483870967741935,1.0,0.0,0.5,-0.5,77,77,1.0,1.0,1.0,1.0,0.1011677900053063,0.0077060863834674,0.0,1.9536147947845663,0.9536147947845665,1.9536147947845663,0.0001645161290322,0.0003290322580645161,0.02027228937881778,1.901579800757121,0.901579800757121
2024-10-01,2024-10-02,0.0043193803327729,0.0044575825799639,0.000138202247191,0.0,0.4606741573033708,1.0,0.0,0.5,-0.5,89,89,1.0,1.0,1.0,1.0,0.1069878238782662,0.0077060863834674,0.0,1.9620532001069728,0.9620532001069728,1.9620532001069728,0.000138202247191,0.00027640449438202247,0.004181178085581877,1.9095306445480318,0.9095306445480318
2024-10-02,2024-10-03,0.0174663564117961,0.0176062440522456,0.0001398876404494,0.0,0.4662921348314606,1.0,-6.938893903907228e-18,0.5,-0.5,86,86,1.0,1.0,1.0,1.0,0.1064944089387551,0.0060861922318865,0.0,1.996323120598947,0.9963231205989468,1.996323120598947,0.0001398876404494,0.0002797752808988764,0.017326468771346724,1.942616067628723,0.942616067628723
2024-10-03,2024-10-04,0.0100878722859087,0.0102431048440483,0.0001552325581395,0.0,0.5174418604651163,1.0,0.0,0.5,-0.5,83,83,1.0,1.0,1.0,1.0,0.1140429021089203,0.0060861922318865,0.0,2.016461773280956,1.0164617732809558,2.016461773280956,0.0001552325581395,0.00031046511627906976,0.00993263972776923,1.9619113731578548,0.9619113731578548
2024-10-04,2024-10-07,0.0161883655551404,0.0163573129235615,0.000168947368421,0.0,0.5631578947368421,1.0,0.0,0.5,-0.5,95,95,1.0,1.0,1.0,1.0,0.1147971623998964,0.0060861922318865,0.0,2.0491049935947947,1.0491049935947947,2.0491049935947947,0.000168947368421,0.0003378947368421052,0.016019418186719394,1.9933400518897515,0.9933400518897515
2024-10-07,2024-10-08,0.0200383130308184,0.020205681451871,0.0001673684210526,0.0,0.5578947368421052,1.0,0.0,0.5,-0.5,85,85,1.0,1.0,1.0,1.0,0.1183971358757786,0.0060861922318865,0.0,2.09016560088946,1.0901656008894602,2.09016560088946,0.0001673684210526,0.00033473684210526315,0.019870944609765736,2.0329496016492805,1.0329496016492805
2024-10-08,2024-10-09,0.0025742794516049,0.0027545679131433,0.0001802884615384,0.0,0.6009615384615384,1.0,0.0,0.5,-0.5,104,104,1.0,1.0,1.0,1.0,0.125758379027029,0.0060861922318865,0.0,2.095546271246281,1.0955462712462811,2.095546271246281,0.0001802884615384,0.0003605769230769231,0.002393990990066377,2.0378164646788877,1.0378164646788877
2024-10-09,2024-10-10,0.0096072709996013,0.0097600487773791,0.0001527777777777,0.0,0.5092592592592593,1.0,0.0,0.4999999999999999,-0.4999999999999999,108,108,1.0,1.0,1.0,1.0,0.1178490730518853,0.0060861922318865,0.0,2.1156787521663483,1.1156787521663485,2.1156787521663483,0.0001527777777777,0.0003055555555555556,0.009454493221823545,2.0570829866315146,1.0570829866315146
2024-10-10,2024-10-11,-0.0001212513774085,2.7421188963134877e-05,0.0001486725663716,0.0,0.495575221238938,1.0,0.0,0.5,-0.5,113,113,1.0,1.0,1.0,1.0,0.1149382029366487,0.0060861922318865,-0.0001212513774085,2.115422223203494,1.115422223203494,2.1156787521663483,0.0001486725663716,0.0002973451327433628,-0.00026992394378022794,2.05652773067908,1.05652773067908
2024-10-11,2024-10-14,0.0035756717787696,0.0037323089469112,0.0001566371681415,0.0,0.5221238938053097,1.0,-3.469446951953614e-18,0.4999999999999999,-0.4999999999999999,111,111,1.0,1.0,1.0,1.0,0.1184805319785155,0.0060861922318865,0.0,2.122986278747185,1.122986278747185,2.122986278747185,0.0001566371681415,0.0003132743362831858,0.0034190346106280143,2.063559070167988,1.063559070167988
2024-10-14,2024-10-15,0.009433848334347,0.0095946591451578,0.0001608108108108,0.0,0.536036036036036,1.0,6.938893903907228e-18,0.5,-0.5,111,111,1.0,1.0,1.0,1.0,0.1173811156624328,0.0060861922318865,0.0,2.1430142093167857,1.1430142093167857,2.1430142093167857,0.0001608108108108,0.0003216216216216216,0.009273037523536178,2.082694530857689,1.082694530857689
2024-10-15,2024-10-16,-0.0040898186747544,-0.0039502534573631,0.0001395652173913,0.0,0.4652173913043478,1.0,-2.0816681711721685e-17,0.5,-0.5,115,115,1.0,1.0,1.0,1.0,0.1166993591143942,0.0060861922318865,-0.0040898186747544,2.134249669783258,1.1342496697832578,2.1430142093167857,0.0001395652173913,0.00027913043478260867,-0.004229383892145709,2.0738860161566195,1.0738860161566195
2024-10-16,2024-10-17,-0.0160242265000822,-0.0158546612826909,0.0001695652173913,0.0,0.5652173913043479,1.0,3.469446951953614e-18,0.5,-0.5,102,102,1.0,1.0,1.0,1.0,0.1220834494692086,0.0060861922318865,-0.020048508994048,2.1000499696669253,1.1000499696669253,2.1430142093167857,0.0001695652173913,0.0003391304347826087,-0.01619379171747351,2.0403019379651983,1.0403019379651983
2024-10-17,2024-10-18,-2.994757841308365e-05,0.000140640656881,0.0001705882352941,0.0,0.5686274509803921,1.0,-1.3877787807814457e-17,0.5,-0.5,80,80,1.0,1.0,1.0,1.0,0.1456877686374051,0.0078784628870676,-0.020077856168166,2.0999870782557872,1.0999870782557872,2.1430142093167857,0.0001705882352941,0.00034117647058823526,-0.00020053581370723528,2.03989278435586,1.0398927843558599
2024-10-18,2024-10-21,0.002752838022678,0.0029580104364711,0.0002051724137931,0.0,0.6839080459770115,1.0,0.0,0.5,-0.5,87,87,1.0,1.0,1.0,1.0,0.1449292703421246,0.0078784628870676,-0.0173802892313617,2.105768002531942,1.105768002531942,2.1430142093167857,0.0002051724137931,0.00041034482758620696,0.002547665608884893,2.0450897490483757,1.0450897490483757
2024-10-21,2024-10-22,0.003481354480844,0.0036848027567061,0.000203448275862,0.0,0.6781609195402298,1.0,-3.469446951953614e-18,0.5,-0.5,79,79,1.0,1.0,1.0,1.0,0.1445936851526072,0.0078784628870676,-0.0139594416983116,2.1130989274031746,1.1130989274031746,2.1430142093167857,0.000203448275862,0.0004068965517241379,0.003277906204981962,2.0517933614265265,1.0517933614265265
2024-10-22,2024-10-23,0.0046109506699266,0.0047774140845607,0.0001664634146341,0.0,0.5548780487804879,1.0,-1.0408340855860844e-17,0.5,-0.5,82,82,1.0,1.0,1.0,1.0,0.1427973569372672,0.0063346809908953,-0.0094128573254356,2.122842322318105,1.1228423223181054,2.1430142093167857,0.0001664634146341,0.0003329268292682927,0.0044444872552924074,2.0609125308718803,1.0609125308718803
2024-10-23,2024-10-24,0.005241944261653,0.0054178063306185,0.0001758620689655,0.0,0.5862068965517242,1.0,0.0,0.4999999999999999,-0.5,87,87,1.0,1.0,1.0,1.0,0.1415415608143085,0.0063346809908953,-0.0042202547372254,2.133970143447975,1.133970143447975,2.1430142093167857,0.0001758620689655,0.0003517241379310345,0.005066082192687466,2.071353283145217,1.0713532831452168
2024-10-24,2024-10-25,0.0096154843304762,0.009806863640821,0.0001913793103448,0.0,0.6379310344827587,1.0,0.0,0.4999999999999999,-0.5,87,87,1.0,1.0,1.0,1.0,0.1386984364187069,0.0063346809908953,0.0,2.1544892999240037,1.1544892999240033,2.1544892999240037,0.0001913793103448,0.0003827586206896552,0.009424105020131345,2.0908739340193714,1.0908739340193714
2024-10-25,2024-10-28,-0.0018939984012965,-0.0017119759293864,0.0001820224719101,0.0,0.6067415730337078,1.0,0.0,0.5,-0.5,89,89,1.0,1.0,1.0,1.0,0.1360055790629297,0.0063346809908953,-0.0018939984012964,2.150408700634337,1.1504087006343369,2.1544892999240037,0.0001820224719101,0.00036404494382022467,-0.0020760208732066247,2.0865332360891036,1.0865332360891036
2024-10-28,2024-10-29,0.0058022750416889,0.0059866500416889,0.0001843749999999,0.0,0.6145833333333333,1.0,1.734723475976807e-18,0.5,-0.5,96,96,1.0,1.0,1.0,1.0,0.1390521314582556,0.0063346809908953,0.0,2.162885963367458,1.162885963367458,2.162885963367458,0.0001843749999999,0.00036874999999999994,0.0056179000416889,2.098255171243114,1.098255171243114
2024-10-29,2024-10-30,-0.001011477189598,-0.000841164689598,0.0001703125,0.0,0.5677083333333334,1.0,0.0,0.5,-0.5,91,91,1.0,1.0,1.0,1.0,0.1279714809714741,0.0050986898002702,-0.0010114771895979,2.16069825355181,1.1606982535518102,2.162885963367458,0.0001703125,0.000340625,-0.0011817896895980002,2.0957754749155932,1.0957754749155932
2024-10-30,2024-10-31,-0.0029884934356462,-0.0028205586530375,0.0001679347826086,0.0,0.5597826086956522,1.0,0.0,0.5,-0.5,92,92,1.0,1.0,1.0,1.0,0.129806227599851,0.0050986898002702,-0.0039969478323027,2.1542410210046583,1.1542410210046583,2.162885963367458,0.0001679347826086,0.0003358695652173913,-0.0031564282182548913,2.089160310067443,1.089160310067443
2024-10-31,2024-11-01,0.0060882160608687,0.0062697160608687,0.0001814999999999,0.0,0.605,1.0,3.469446951953614e-18,0.5,-0.5,100,100,1.0,1.0,1.0,1.0,0.1236296110372899,0.0050986898002702,0.0,2.1673565057877213,1.167356505787721,2.1673565057877213,0.0001814999999999,0.000363,0.0059067160608687,2.101500386824648,1.101500386824648
2024-11-01,2024-11-04,-0.0013059199269005,-0.0011214199269005,0.0001844999999999,0.0,0.615,1.0,3.469446951953614e-18,0.5,-0.4999999999999999,98,98,1.0,1.0,1.0,1.0,0.121750740508422,0.0050986898002702,-0.0013059199269005,2.164526111738116,1.1645261117381156,2.1673565057877213,0.0001844999999999,0.00036899999999999997,-0.0014904199269005,2.0983682687717353,1.0983682687717353
