signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown,equity,cumulative_return,peak_equity,transaction_cost_existing_half_turnover,transaction_cost_full_traded_notional,portfolio_return_full_cost,equity_full_cost,cumulative_return_full_cost
2024-07-05,2024-07-08,0.0001432928498394,0.0001732928498394,3e-05,0.0,0.1,0.9265538841435532,0.0043390601347289,0.4654464721391411,-0.4611074120044121,1206,981,1.0,1.0,1.0,1.0,0.0628487189868136,0.0058050068024426,-0.0032966495317335,1.2984590839095995,0.2984590839095997,1.3027538066362112,3e-05,6.000000000000001e-05,0.00011329284983939998,1.2934925392391248,0.2934925392391248
2024-07-08,2024-07-09,-0.0032938218827117,-0.0032638218827117,3e-05,0.0,0.1,0.921188458446571,0.0047214173066043,0.4629549378765877,-0.4582335205699833,1222,975,1.0,1.0,1.0,1.0,0.0623797497277808,0.0058050068024426,-0.006579612838078,1.2941821909652125,0.2941821909652125,1.3027538066362112,3e-05,6.000000000000001e-05,-0.0033238218827117,1.2891932004320774,0.2891932004320774
2024-07-09,2024-07-10,-0.0004757512217665,-0.0004457512217665,3e-05,0.0,0.1,0.918095515038128,0.0012121671147797,0.4596538410764539,-0.4584416739616741,1230,976,1.0,1.0,1.0,1.0,0.0625405976599652,0.0058050068024426,-0.0070522338009982,1.293566482206672,0.2935664822066721,1.3027538066362112,3e-05,6.000000000000001e-05,-0.0005057512217665,1.2885411893958658,0.2885411893958658
2024-07-10,2024-07-11,-0.0062775254252879,-0.0062475254252879,3e-05,0.0,0.1,0.9198695020019564,0.0015328492868103,0.4607011756443834,-0.4591683263575731,1242,970,1.0,1.0,1.0,1.0,0.0629791235192751,0.0058050068024426,-0.0132854886492952,1.2854460857253196,0.2854460857253196,1.3027538066362112,3e-05,6.000000000000001e-05,-0.0063075254252879,1.2804136830822206,0.2804136830822206
2024-07-11,2024-07-12,-0.003174742337614,-0.003144742337614,3.0000000000000004e-05,0.0,0.1,0.9137706508320732,0.0020813507641496,0.4579260007981114,-0.4558446500339617,1243,976,1.0,1.0,1.0,1.0,0.0662259303307302,0.0059870665185951,-0.0164180529836185,1.281365125614247,0.2813651256142471,1.3027538066362112,3.0000000000000004e-05,6.000000000000001e-05,-0.003204742337614,1.2763102871423866,0.2763102871423866
2024-07-12,2024-07-15,-0.0013957976766362,-0.0013657976766362,3e-05,0.0,0.1,0.887969058927862,0.002460233495358,0.44521464621161,-0.442754412716252,1257,965,1.0,1.0,1.0,1.0,0.0675047906143152,0.0059870665185951,-0.0177909343800455,1.2795765991489918,0.2795765991489918,1.3027538066362112,3e-05,6.000000000000001e-05,-0.0014257976766362,1.2744905269003122,0.27449052690031217
2024-07-15,2024-07-16,-0.0024266554290589,-0.0023966554290589,3e-05,0.0,0.1,0.8631208432083373,0.0039913671212555,0.4335561051647964,-0.4295647380435409,1257,968,1.0,1.0,1.0,1.0,0.066459167422682,0.0059870665185951,-0.020174417341603,1.2764715076477702,0.2764715076477702,1.3027538066362112,3e-05,6.000000000000001e-05,-0.0024566554290589003,1.2713595428281184,0.27135954282811836
2024-07-16,2024-07-17,0.0031524989772323,0.0031824989772323,3e-05,0.0,0.1,0.8429543123131478,0.0033362870872605,0.4231452997002041,-0.4198090126129436,1255,975,1.0,1.0,1.0,1.0,0.0672485516599889,0.0059870665185951,-0.0170855181944065,1.280495582770096,0.2804955827700959,1.3027538066362112,3e-05,6.000000000000001e-05,0.0031224989772323,1.2753293617002937,0.27532936170029365
2024-07-17,2024-07-18,0.0059885247439796,0.0060185247439796,2.9999999999999997e-05,0.0,0.0999999999999999,0.8308785144777585,0.0048330490750395,0.4178557817763991,-0.4130227327013595,1260,972,1.0,1.0,1.0,1.0,0.062775391830213,0.0059870665185951,-0.0111993104988977,1.2881638622520712,0.2881638622520712,1.3027538066362112,2.9999999999999997e-05,5.999999999999994e-05,0.0059585247439796,1.2829284432587085,0.2829284432587085
2024-07-18,2024-07-19,0.005842857697586,0.005872857697586,3e-05,0.0,0.1,0.8396928323772571,0.0049664957971209,0.4223296640871891,-0.417363168290068,1262,972,1.0,1.0,1.0,1.0,0.0636510355102739,0.0059870665185951,-0.0054218887788677,1.2956904203903832,0.2956904203903832,1.3027538066362112,3e-05,6.000000000000001e-05,0.005812857697586,1.2903859237355568,0.29038592373555683
2024-07-19,2024-07-22,0.0086802220155613,0.0087102220155613,3.0000000000000004e-05,0.0,0.1,0.841652505753262,0.0067616655558506,0.4242070856545563,-0.4174454200987056,1258,979,1.0,1.0,1.0,1.0,0.065844086606396,0.0058050068024426,0.0,1.3069373009028076,0.3069373009028076,1.3069373009028076,3.0000000000000004e-05,6.000000000000001e-05,0.008650222015561301,1.3015480484616246,0.30154804846162464
2024-07-22,2024-07-23,0.008883365308222,0.008913365308222,3e-05,0.0,0.1,0.8449748047999937,0.007366326005933,0.4261705654029633,-0.4188042393970302,1266,976,1.0,1.0,1.0,1.0,0.0712665212087959,0.0058050068024426,0.0,1.318547302381669,0.3185473023816689,1.318547302381669,3e-05,6.000000000000001e-05,0.008853365308222,1.3130711288008587,0.31307112880085874
2024-07-23,2024-07-24,-0.0017826379292787,-0.0017526379292787,3e-05,0.0,0.1,0.851436032797578,0.0101356701308725,0.4307858514642252,-0.4206501813333527,1270,977,1.0,1.0,1.0,1.0,0.0741562080282714,0.0058050068024426,-0.0017826379292787,1.3161968099488952,0.3161968099488952,1.318547302381669,3e-05,6.000000000000001e-05,-0.0018126379292787,1.3106910062689536,0.31069100626895363
2024-07-24,2024-07-25,0.0013129307785188,0.0013429307785188,3.0000000000000004e-05,0.0,0.1,0.8624293696234704,0.0124104767168527,0.4374199231701616,-0.4250094464533089,1274,981,1.0,1.0,1.0,1.0,0.074557067521546,0.0054902455653094,-0.0004720476309642,1.3179248852512655,0.3179248852512655,1.318547302381669,3.0000000000000004e-05,6.000000000000001e-05,0.0012829307785188,1.3123725321020236,0.31237253210202365
2024-07-25,2024-07-26,-0.0016822432670727,-0.0016522432670727,3e-05,0.0,0.1,0.8683504501214137,0.0134455962170921,0.4408980231692529,-0.4274524269521608,1274,988,1.0,1.0,1.0,1.0,0.073196204421445,0.0035411841142866,-0.0021534967990879,1.315707814986544,0.315707814986544,1.318547302381669,3e-05,6.000000000000001e-05,-0.0017122432670727,1.3101254310700408,0.31012543107004076
2024-07-26,2024-07-29,0.0019007680069139,0.0019307680069139,3e-05,0.0,0.1,0.8712505682435514,0.0138786945588445,0.442564631401198,-0.4286859368423534,1265,1001,1.0,1.0,1.0,1.0,0.0735509052877722,0.0033011032652285,-0.0002568220899926,1.3182086703077172,0.3182086703077171,1.318547302381669,3e-05,6.000000000000001e-05,0.0018707680069139,1.3125763718115309,0.31257637181153086
2024-07-29,2024-07-30,0.0117807798912953,0.0118107798912953,3.0000000000000004e-05,0.0,0.1,0.8809655825467079,0.0133205528515778,0.4471430676991428,-0.4338225148475649,1264,1011,1.0,1.0,1.0,1.0,0.0729579911107642,0.0033011032652285,0.0,1.3337381965034096,0.3337381965034096,1.3337381965034096,3.0000000000000004e-05,6.000000000000001e-05,0.0117507798912953,1.328000167847203,0.3280001678472031
2024-07-30,2024-07-31,-0.0061732387114377,-0.0061432387114377,3e-05,0.0,0.1,0.8759044477769871,0.0127766117992799,0.4443405297881335,-0.4315639179888536,1263,1018,1.0,1.0,1.0,1.0,0.0820226047634369,0.0033011032652285,-0.0061732387114377,1.3255047122378316,0.3255047122378316,1.3337381965034096,3e-05,6.000000000000001e-05,-0.0062032387114377,1.3197622657972177,0.31976226579721767
2024-07-31,2024-08-01,-0.006986866473933,-0.006956866473933,3e-05,0.0,0.1,0.8706836305826502,0.0115384895338335,0.4411110600582418,-0.4295725705244083,1260,1026,1.0,1.0,1.0,1.0,0.0803245518737347,0.0035572885217665,-0.0131169735907822,1.3162435878028569,0.3162435878028569,1.3337381965034096,3e-05,6.000000000000001e-05,-0.0070168664739330006,1.3105016702007835,0.31050167020078345
2024-08-01,2024-08-02,0.0126401051004587,0.0126701051004587,3e-05,0.0,0.1,0.8711421342853382,0.0098326339204354,0.4404873841028868,-0.4306547501824513,1251,1039,1.0,1.0,1.0,1.0,0.0850912699079266,0.0058150797776286,-0.0006426684151108,1.33288104509049,0.33288104509049,1.3337381965034096,3e-05,6.000000000000001e-05,0.0126101051004587,1.327027233996342,0.32702723399634204
2024-08-02,2024-08-05,-0.0088255232378111,-0.0087955232378111,3.0000000000000004e-05,0.0,0.1,0.859975106683226,0.0135453217142617,0.4367602141987439,-0.4232148924844821,1259,1036,1.0,1.0,1.0,1.0,0.0938386204940339,0.0058150797776286,-0.0094625197678902,1.3211176724538058,0.3211176724538058,1.3337381965034096,3.0000000000000004e-05,6.000000000000001e-05,-0.0088555232378111,1.3152757134884792,0.31527571348847916
2024-08-05,2024-08-06,0.0054408194253219,0.0054708194253219,3e-05,0.0,0.1,0.8460100121857099,0.0127776058171354,0.4293938090014226,-0.4166162031842871,1268,1033,1.0,1.0,1.0,1.0,0.1005098126459913,0.0061784530471302,-0.0040731842039339,1.3283056351492286,0.3283056351492286,1.3337381965034096,3e-05,6.000000000000001e-05,0.0054108194253219,1.322392432868677,0.3223924328686769
2024-08-06,2024-08-07,0.0125977751925117,0.0126277751925117,3e-05,0.0,0.1,0.8426116212862218,0.0137456476407623,0.428178634463492,-0.4144329868227298,1264,1041,1.0,1.0,1.0,1.0,0.1004761164535288,0.0061784530471302,0.0,1.345039330927785,0.345039330927785,1.345039330927785,3e-05,6.000000000000001e-05,0.0125677751925117,1.3390119636812492,0.3390119636812492
2024-08-07,2024-08-08,-0.0006642179365718,-0.0006342179365718,3e-05,0.0,0.1,0.8541338111787844,0.0088480485487047,0.4314909298637445,-0.4226428813150398,1257,1050,1.0,1.0,1.0,1.0,0.1078233404316713,0.0061784530471302,-0.0006642179365717,1.3441459316787885,0.3441459316787882,1.345039330927785,3e-05,6.000000000000001e-05,-0.0006942179365718,1.3380823975587774,0.33808239755877745
2024-08-08,2024-08-09,0.0040163959986904,0.0040463959986904,3e-05,0.0,0.1,0.847638744152889,0.0098217609369212,0.4287302525449051,-0.4189084916079838,1259,1057,1.0,1.0,1.0,1.0,0.1038947495498818,0.0061784530471302,0.0,1.3495445540204392,0.3495445540204391,1.3495445540204392,3e-05,6.000000000000001e-05,0.0039863959986904,1.3434165238743236,0.34341652387432364
2024-08-09,2024-08-12,0.007675675040515,0.007705675040515,3.0000000000000004e-05,0.0,0.1,0.856740912567898,0.0057601816754451,0.4312505471216716,-0.4254903654462264,1250,1069,1.0,1.0,1.0,1.0,0.1020287490286974,0.0061784530471302,0.0,1.3599032194697966,0.3599032194697966,1.3599032194697966,3.0000000000000004e-05,6.000000000000001e-05,0.0076456750405149996,1.353687850059925,0.353687850059925
2024-08-12,2024-08-13,0.0017774754865451,0.0018074754865451,3e-05,0.0,0.1,0.8632803764504997,0.0079677146754773,0.4356240455629885,-0.4276563308875112,1246,1079,1.0,1.0,1.0,1.0,0.1023797459752843,0.0061784530471302,0.0,1.362320414106478,0.362320414106478,1.362320414106478,3e-05,6.000000000000001e-05,0.0017474754865451,1.3560533863943387,0.3560533863943387
2024-08-13,2024-08-14,0.0068237130337622,0.0068537130337622,3e-05,0.0,0.1,0.8756912638820848,0.0106892344056606,0.4431902491438727,-0.432501014738212,1241,1086,1.0,1.0,1.0,1.0,0.1004563888735939,0.0061784530471302,0.0,1.3716164976723768,0.3716164976723768,1.3716164976723768,3e-05,6.000000000000001e-05,0.0067937130337621995,1.3652660239599634,0.36526602395996344
2024-08-14,2024-08-15,-0.0018710118063081,-0.0018410118063081,3e-05,0.0,0.1,0.8822109936695373,0.0106520653259822,0.4464315294977597,-0.4357794641717775,1236,1093,1.0,1.0,1.0,1.0,0.1012373914770601,0.0061784530471302,-0.0018710118063082,1.3690501870115046,0.3690501870115046,1.3716164976723768,3e-05,6.000000000000001e-05,-0.0019010118063081,1.3626706371296642,0.3626706371296642
2024-08-15,2024-08-16,2.087847805706136e-05,5.087847805706136e-05,3e-05,0.0,0.1,0.8905596493288774,0.0116184648433251,0.4510890570861012,-0.4394705922427762,1231,1101,1.0,1.0,1.0,1.0,0.1024727713317973,0.0061784530471302,-0.0018501723921301,1.3690787706957932,0.3690787706957932,1.3716164976723768,3e-05,6.000000000000001e-05,-9.121521942938647e-06,1.3626582074995466,0.3626582074995466
2024-08-16,2024-08-19,-0.0075229644512246,-0.0074929644512246,3e-05,0.0,0.1,0.8936211452253723,0.0097646257916477,0.4516928855085099,-0.4419282597168622,1229,1108,1.0,1.0,1.0,1.0,0.1024666972881441,0.0061784530471302,-0.0093592180622201,1.3587792397729224,0.3587792397729223,1.3716164976723768,3e-05,6.000000000000001e-05,-0.0075529644512246,1.352366098499133,0.35236609849913303
2024-08-19,2024-08-20,0.0076859543558577,0.0077159543558577,3e-05,0.0,0.1,0.9054172738655168,0.0117221990357463,0.4585697364506316,-0.4468475374148852,1229,1112,1.0,1.0,1.0,1.0,0.1061637461732747,0.0063129924777201,-0.001745198229195,1.3692227549895042,0.3692227549895042,1.3716164976723768,3e-05,6.000000000000001e-05,0.0076559543558577,1.3627197516216516,0.3627197516216516
2024-08-20,2024-08-21,-0.0116638614818253,-0.0116338614818253,3.0000000000000004e-05,0.0,0.1,0.9022316408954034,0.0164777642183938,0.4593547025568987,-0.4428769383385047,1236,1106,1.0,1.0,1.0,1.0,0.1052100654424916,0.0063129924777201,-0.0133887039606168,1.3532523304375432,0.3532523304375432,1.3716164976723768,3.0000000000000004e-05,6.000000000000001e-05,-0.0116938614818253,1.3467842956076406,0.34678429560764057
2024-08-21,2024-08-22,0.0048402765877927,0.0048702765877927,3e-05,0.0,0.1,0.9021688059335806,0.0108058277084041,0.4564873168209924,-0.4456814891125882,1237,1111,1.0,1.0,1.0,1.0,0.1151817085767271,0.0070136713727976,-0.0086132324031453,1.3598024460099365,0.3598024460099362,1.3716164976723768,3e-05,6.000000000000001e-05,0.0048102765877926995,1.3532627005736089,0.35326270057360887
2024-08-22,2024-08-23,0.0006515939182479,0.0006815939182479,3.0000000000000004e-05,0.0,0.1,0.8981528944699688,0.0127886159044649,0.4554707551872169,-0.4426821392827519,1250,1102,1.0,1.0,1.0,1.0,0.115819363140166,0.0070136713727976,-0.0079672508147479,1.3606884850137748,0.3606884850137748,1.3716164976723768,3.0000000000000004e-05,6.000000000000001e-05,0.0006215939182479,1.3541038804380772,0.35410388043807717
2024-08-23,2024-08-26,0.0004034771171352,0.0004334771171352,3.0000000000000004e-05,0.0,0.1,0.9076052566943412,0.0107420935594396,0.4591736751268905,-0.4484315815674508,1253,1103,1.0,1.0,1.0,1.0,0.11523950299205,0.0070136713727976,-0.0075669883010029,1.3612374916810273,0.3612374916810272,1.3716164976723768,3.0000000000000004e-05,6.000000000000001e-05,0.0003734771171352,1.3546096072516447,0.3546096072516447
2024-08-26,2024-08-27,0.0122257075078713,0.0122557075078713,3.0000000000000004e-05,0.0,0.1,0.9089205839087984,0.0113192206207855,0.4601199022647919,-0.4488006816440064,1262,1098,1.0,1.0,1.0,1.0,0.115328676939299,0.0070136713727976,0.0,1.377879583103068,0.3778795831030679,1.377879583103068,3.0000000000000004e-05,6.000000000000001e-05,0.0121957075078713,1.3711300298090383,0.3711300298090383
2024-08-27,2024-08-28,0.0150117676992731,0.0150417676992731,3e-05,0.0,0.1,0.8998948447074793,0.0133610760982182,0.4566279604028488,-0.4432668843046304,1267,1095,1.0,1.0,1.0,1.0,0.115857553082383,0.0070136713727976,0.0,1.3985639913221826,0.3985639913221825,1.3985639913221826,3e-05,6.000000000000001e-05,0.014981767699273101,1.391671981401135,0.3916719814011349
2024-08-28,2024-08-29,0.0036927322730096,0.0037227322730096,3e-05,0.0,0.1,0.8978560788798506,0.0163993411120993,0.4571277099959749,-0.4407283688838755,1265,1104,1.0,1.0,1.0,1.0,0.1211568037967221,0.0070136713727976,0.0,1.4037285137088071,0.4037285137088071,1.4037285137088071,3e-05,6.000000000000001e-05,0.0036627322730096,1.3967693032808561,0.39676930328085613
2024-08-29,2024-08-30,0.0081949454451574,0.0082249454451574,3e-05,0.0,0.1,0.9009591488047196,0.0189784549838122,0.4599688018942658,-0.4409903469104537,1263,1112,1.0,1.0,1.0,1.0,0.1156197518539575,0.0070136713727976,0.0,1.4152319922984626,0.4152319922984626,1.4152319922984626,3e-05,6.000000000000001e-05,0.0081649454451574,1.4081738484416146,0.40817384844161464
2024-08-30,2024-09-03,0.0028780148679929,0.0029080148679929,3e-05,0.0,0.1,0.8958503779429754,0.0212819508801152,0.4585661644115453,-0.4372842135314301,1269,1108,1.0,1.0,1.0,1.0,0.1118455140775265,0.0070136713727976,0.0,1.4193050510139569,0.4193050510139569,1.4193050510139569,3e-05,6.000000000000001e-05,0.0028480148679929,1.412184348498695,0.4121843484986949
2024-09-03,2024-09-04,0.0021451492674729,0.0021751492674729,3e-05,0.0,0.1,0.8887829184087243,0.0241535395056156,0.4564682289571699,-0.4323146894515542,1265,1113,1.0,1.0,1.0,1.0,0.1027427880980396,0.0070136713727976,0.0,1.42234967220446,0.4223496722044599,1.42234967220446,3e-05,6.000000000000001e-05,0.0021151492674729,1.4151713291889587,0.4151713291889587
2024-09-04,2024-09-05,0.0051204702748491,0.0051504702748491,3.0000000000000004e-05,0.0,0.1,0.8946731395297662,0.0226299789665697,0.458651559248168,-0.4360215802815982,1266,1112,1.0,1.0,1.0,1.0,0.102630146682298,0.0070136713727976,0.0,1.4296327714214243,0.4296327714214243,1.4296327714214243,3.0000000000000004e-05,6.000000000000001e-05,0.0050904702748491,1.4223752167740138,0.4223752167740138
2024-09-05,2024-09-06,0.0011038352728191,0.0011338352728191,3e-05,0.0,0.1,0.895430388833288,0.0239903301587051,0.4597103594959966,-0.4357200293372913,1273,1108,1.0,1.0,1.0,1.0,0.0970680012627388,0.0070136713727976,0.0,1.4312108505016976,0.4312108505016976,1.4312108505016976,3e-05,6.000000000000001e-05,0.0010738352728191,1.4239026134529693,0.4239026134529693
2024-09-06,2024-09-09,0.0029854498255879,0.0030154498255879,2.9999999999999997e-05,0.0,0.0999999999999999,0.89712240195497,0.0233449964369764,0.4602336991959731,-0.4368887027589967,1267,1114,1.0,1.0,1.0,1.0,0.0963657155889644,0.0070136713727976,0.0,1.4354836586857074,0.4354836586857074,1.4354836586857074,2.9999999999999997e-05,5.999999999999994e-05,0.0029554498255879,1.4281108861835532,0.4281108861835532
2024-09-09,2024-09-10,0.0001367452948812,0.0001667452948812,3e-05,0.0,0.1,0.899753287584124,0.01983523312225,0.4597942603531869,-0.439959027230937,1273,1110,1.0,1.0,1.0,1.0,0.096313742510388,0.0070136713727976,0.0,1.4356799543219116,0.4356799543219116,1.4356799543219116,3e-05,6.000000000000001e-05,0.00010674529488119998,1.428263330301222,0.428263330301222
2024-09-10,2024-09-11,0.0002374934645795,0.0002674934645795,2.9999999999999997e-05,0.0,0.0999999999999999,0.9069543990916148,0.0161457978061176,0.4615500984488663,-0.4454043006427487,1270,1113,1.0,1.0,1.0,1.0,0.0952849032370941,0.0070136713727976,0.0,1.4360209189282909,0.4360209189282908,1.4360209189282909,2.9999999999999997e-05,5.999999999999994e-05,0.00020749346457950003,1.428559685607958,0.4285596856079581
2024-09-11,2024-09-12,0.0133486724196262,0.0133786724196262,3e-05,0.0,0.1,0.915215124746438,0.0153115402566359,0.4652633325015369,-0.449951792244901,1270,1114,1.0,1.0,1.0,1.0,0.0956456341582435,0.0070136713727976,0.0,1.4551898917627957,0.4551898917627954,1.4551898917627957,3e-05,6.000000000000001e-05,0.0133186724196262,1.4475862040924545,0.44758620409245453
2024-09-12,2024-09-13,0.0061673606474388,0.0061973606474388,3e-05,0.0,0.1,0.9128338428247728,0.0120325180684461,0.4624331804466094,-0.4504006623781633,1275,1110,1.0,1.0,1.0,1.0,0.1020101184588842,0.0070136713727976,0.0,1.464164572635804,0.4641645726358041,1.464164572635804,3e-05,6.000000000000001e-05,0.0061373606474388,1.456470562695227,0.456470562695227
2024-09-13,2024-09-16,0.0054303186018534,0.0054603186018534,3e-05,0.0,0.1,0.9224335614398212,0.010683522671701,0.4665585420557611,-0.45587501938406,1276,1112,1.0,1.0,1.0,1.0,0.1009236106032172,0.0070136713727976,0.0,1.4721154527507632,0.4721154527507631,1.4721154527507632,3e-05,6.000000000000001e-05,0.0054003186018534,1.464335967768002,0.4643359677680019
2024-09-16,2024-09-17,0.0060700882800652,0.0061000882800652,2.9999999999999997e-05,0.0,0.0999999999999999,0.9159169623934018,0.0197907549910367,0.4678538586922192,-0.4480631037011826,1283,1106,1.0,1.0,1.0,1.0,0.1003584131758027,0.0070136713727976,0.0,1.4810513235074083,0.4810513235074085,1.4810513235074083,2.9999999999999997e-05,5.999999999999994e-05,0.0060400882800652,1.4731806862849954,0.47318068628499543
2024-09-17,2024-09-18,0.0125974158808682,0.0126274158808682,3e-05,0.0,0.1,0.9123391368210484,0.0157802305177501,0.4640596836693993,-0.4482794531516492,1285,1109,1.0,1.0,1.0,1.0,0.0914873325585282,0.0070136713727976,0.0,1.4997087429705416,0.4997087429705416,1.4997087429705416,3e-05,6.000000000000001e-05,0.012567415880868201,1.4916947606372017,0.49169476063720174
2024-09-18,2024-09-19,0.0031722550676754,0.0032022550676754,3.0000000000000004e-05,0.0,0.1,0.9137524499957308,0.0117353688384027,0.4627439094170668,-0.451008540578664,1280,1121,1.0,1.0,1.0,1.0,0.0954498166211576,0.0070136713727976,0.0,1.5044662016304673,0.5044662016304673,1.5044662016304673,3.0000000000000004e-05,6.000000000000001e-05,0.0031422550676754,1.4963820460582389,0.4963820460582389
2024-09-19,2024-09-20,0.0072149400093164,0.0072449400093164,3e-05,0.0,0.1,0.920207725548051,0.010825569907704,0.4655166477278774,-0.4546910778201734,1281,1121,1.0,1.0,1.0,1.0,0.0741064531695901,0.0070136713727976,0.0,1.5153208350212752,0.5153208350212752,1.5153208350212752,3e-05,6.000000000000001e-05,0.0071849400093164,1.5071334612901857,0.5071334612901857
2024-09-20,2024-09-23,-4.781387482733122e-05,-1.7813874827331223e-05,3e-05,0.0,0.1,0.9221111422958378,0.0109260914576973,0.4665186168767675,-0.4555925254190702,1283,1126,1.0,1.0,1.0,1.0,0.0743811567080044,0.0070136713727976,-4.781387482732935e-05,1.5152483816605462,0.5152483816605462,1.5153208350212752,3e-05,6.000000000000001e-05,-7.781387482733123e-05,1.5070161853956807,0.5070161853956807
2024-09-23,2024-09-24,-0.0003778486805259,-0.0003478486805259,3e-05,0.0,0.1,0.9132728746611116,0.0128859294922555,0.4630794020766837,-0.4501934725844281,1283,1129,1.0,1.0,1.0,1.0,0.0750169795458009,0.0070136713727976,-0.0004256444889437,1.5146758470588668,0.5146758470588668,1.5153208350212752,3e-05,6.000000000000001e-05,-0.0004078486805259,1.5064015508329358,0.5064015508329358
2024-09-24,2024-09-25,0.0007628695817176,0.0007928695817176,3e-05,0.0,0.1,0.9210121479794384,0.0117417076271011,0.4663769278032696,-0.4546352201761685,1279,1136,1.0,1.0,1.0,1.0,0.0757554473708204,0.0070136713727976,0.0,1.5158313471887506,0.5158313471887506,1.5158313471887506,3e-05,6.000000000000001e-05,0.0007328695817175999,1.5075055467073937,0.5075055467073937
2024-09-25,2024-09-26,-0.0036688679341716,-0.0036388679341716,3e-05,0.0,0.1,0.9227145610515072,0.011549783956009,0.4671321725037581,-0.455582388547749,1270,1149,1.0,1.0,1.0,1.0,0.0728593776862887,0.0070136713727976,-0.0036688679341716,1.5102699621654376,0.5102699621654376,1.5158313471887506,3e-05,6.000000000000001e-05,-0.0036988679341716,1.5019294827800918,0.5019294827800918
2024-09-26,2024-09-27,-0.0016736076450764,-0.0016436076450764,3e-05,0.0,0.1,0.9214501498384128,0.0108566525243233,0.466153401181368,-0.4552967486570446,1274,1149,1.0,1.0,1.0,1.0,0.0681278011255754,0.0070136713727976,-0.0053363353338247,1.507742362810628,0.5077423628106281,1.5158313471887506,3e-05,6.000000000000001e-05,-0.0017036076450763998,1.499370784230862,0.4993707842308619
2024-09-27,2024-09-30,0.0050136729808313,0.0050436729808313,3e-05,0.0,0.1,0.9112378966491576,0.0113198381912307,0.4612788674201941,-0.4499590292289634,1281,1144,1.0,1.0,1.0,1.0,0.0709070018375881,0.0070136713727976,-0.000349416993273,1.5153016899571068,0.5153016899571068,1.5158313471887506,3e-05,6.000000000000001e-05,0.0049836729808313,1.506843157896481,0.5068431578964809
2024-09-30,2024-10-01,0.0109503839548425,0.0109803839548425,3e-05,0.0,0.1,0.9119353090592938,0.0097588227584233,0.4608470659088586,-0.4510882431504352,1285,1144,1.0,1.0,1.0,1.0,0.0690413837671195,0.0070136713727976,0.0,1.531894825269559,0.531894825269559,1.531894825269559,3e-05,6.000000000000001e-05,0.0109203839548425,1.5232984637404376,0.5232984637404376
2024-10-01,2024-10-02,0.0001875582707616,0.0002175582707616,3e-05,0.0,0.1,0.909478379742748,0.0135885854868011,0.4615334826147746,-0.4479448971279735,1287,1144,1.0,1.0,1.0,1.0,0.0739553493897547,0.0070136713727976,0.0,1.5321821448139754,0.5321821448139754,1.5321821448139754,3e-05,6.000000000000001e-05,0.00015755827076160002,1.5235384720122385,0.5235384720122385
2024-10-02,2024-10-03,0.0112044619097959,0.0112344619097959,3e-05,0.0,0.1,0.904091209705964,0.0164306442102279,0.4602609269580959,-0.443830282747868,1291,1142,1.0,1.0,1.0,1.0,0.074869221772261,0.0070136713727976,0.0,1.549349421294413,0.549349421294413,1.549349421294413,3e-05,6.000000000000001e-05,0.0111744619097959,1.540563194635848,0.540563194635848
2024-10-03,2024-10-04,0.0046633377673583,0.0046933377673583,3e-05,0.0,0.1,0.8910041040569322,0.0143173836945143,0.4526607438757233,-0.4383433601812089,1291,1144,1.0,1.0,1.0,1.0,0.0793418604978715,0.0070136713727976,0.0,1.55657456096557,0.5565745609655701,1.55657456096557,3e-05,6.000000000000001e-05,0.0046333377673583,1.5477011442685562,0.5477011442685562
2024-10-04,2024-10-07,0.009343451289961,0.009373451289961,3e-05,0.0,0.1,0.8937468119175829,0.0165263721881901,0.4551365920528866,-0.4386102198646965,1292,1146,1.0,1.0,1.0,1.0,0.0785968627172667,0.0070136713727976,0.0,1.5711183395551445,0.5711183395551445,1.5711183395551445,3e-05,6.000000000000001e-05,0.009313451289961,1.5621155834871185,0.5621155834871185
2024-10-07,2024-10-08,0.0165407559539893,0.0165707559539893,3e-05,0.0,0.1,0.8900837811130158,0.022519662112751,0.4563017216128834,-0.4337820595001324,1292,1149,1.0,1.0,1.0,1.0,0.0804910619128704,0.0070136713727976,0.0,1.597105824584563,0.5971058245845631,1.597105824584563,3e-05,6.000000000000001e-05,0.0165107559539893,1.5879072926579978,0.5879072926579978
2024-10-08,2024-10-09,-0.0038000349409929,-0.0037700349409929,3e-05,0.0,0.1,0.8862124984649455,0.0256402366577613,0.4559263675613534,-0.430286130903592,1286,1156,1.0,1.0,1.0,1.0,0.0891896946952273,0.0070136713727976,-0.0038000349409929,1.5910367666466785,0.5910367666466785,1.597105824584563,3e-05,6.000000000000001e-05,-0.0038300349409929003,1.5818255522440603,0.5818255522440603
2024-10-09,2024-10-10,0.006287248335027,0.006317248335027,3e-05,0.0,0.1,0.8951320483684883,0.0248910297884908,0.4600115390784896,-0.4351205092899987,1284,1159,1.0,1.0,1.0,1.0,0.0933192833478936,0.0070136713727976,0.0,1.6010400099087447,0.6010400099087447,1.6010400099087447,3e-05,6.000000000000001e-05,0.006257248335027,1.5917234275471426,0.5917234275471426
