signal_date,execution_date,portfolio_return,gross_return_before_cost,transaction_cost,turnover_penalty,turnover,traded_notional,requested_gross_exposure,filled_gross_exposure_before_risk,gross_exposure,net_exposure,long_exposure,short_exposure,number_long,number_short,equity,cumulative_return,peak_equity,drawdown,risk_scale,vol_scale,var_scale,drawdown_scale,rolling_volatility_annual,rolling_daily_var,drawdown_control
2024-07-10,2024-07-11,-0.0101729265104717,-0.00981176146192801,0.00036116504854368924,0.0,0.6019417475728155,1.203883495145631,1.0,1.0,1.0,0.0,0.5,-0.5,98,98,0.7199530348696139,-0.28004696513038607,1.0039717386940912,-0.2828951183366102,1.0,1.0,1.0,1.0,0.08220339261499696,0.016038579403690995,0.275525088301218
2024-07-11,2024-07-12,-0.004876617726043632,-0.004532928405655282,0.00034368932038834947,0.0,0.5728155339805825,1.145631067961165,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,103,103,0.7164420991378498,-0.28355790086215016,1.0039717386940912,-0.28639216471396234,1.0,1.0,1.0,1.0,0.08271178871452843,0.016038579403690995,0.2828951183366102
2024-07-12,2024-07-15,-0.008557402877804574,-0.008216626178775449,0.0003407766990291262,0.0,0.5679611650485437,1.1359223300970873,1.0,1.0,1.0,-1.3877787807814457e-17,0.5,-0.5,95,95,0.7103112154569072,-0.28968878454309277,1.0039717386940912,-0.292498794457263,1.0,1.0,1.0,1.0,0.08317780290515317,0.016038579403690995,0.28639216471396234
2024-07-15,2024-07-16,-0.0007972654560460909,-0.0004910798890357816,0.0003061855670103093,0.0,0.5103092783505155,1.020618556701031,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.49999999999999994,97,97,0.7097449088617813,-0.2902550911382187,1.0039717386940912,-0.29306286072855325,1.0,1.0,1.0,1.0,0.08572420399138099,0.016038579403690995,0.292498794457263
2024-07-16,2024-07-17,-0.006339679960129222,-0.006006506883206145,0.0003331730769230768,0.0,0.5552884615384615,1.110576923076923,1.0,0.9951923076923077,0.9951923076923077,0.0048076923076923045,0.5,-0.49519230769230776,104,103,0.7052453532862666,-0.2947546467137334,1.0039717386940912,-0.2975446159434635,1.0,1.0,1.0,1.0,0.08196051012021159,0.016038579403690995,0.29306286072855325
2024-07-17,2024-07-18,-0.009704218651918471,-0.009411430190380009,0.0002927884615384615,0.0,0.4879807692307692,0.9759615384615384,1.0,1.0,1.0,0.0,0.5,-0.5,95,95,0.6984014981747272,-0.3015985018252728,1.0039717386940912,-0.3043613965835654,1.0,1.0,1.0,1.0,0.08108980348006373,0.016038579403690995,0.2975446159434635
2024-07-18,2024-07-19,0.0019976688731616955,0.0022455296541464154,0.00024786078098471985,0.0,0.4131013016411998,0.8262026032823996,1.0,0.9946236559139785,0.9946236559139785,0.00537634408602152,0.5,-0.4946236559139785,93,92,0.6997966731086004,-0.3002033268913996,1.0039717386940912,-0.3029717409985506,1.0,1.0,1.0,1.0,0.0819912621984541,0.016038579403690995,0.3043613965835654
2024-07-19,2024-07-22,0.01007522042963773,0.010354252687702245,0.0002790322580645161,0.0,0.46505376344086025,0.9301075268817205,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,89,89,0.7068472788460967,-0.29315272115390334,1.0039717386940912,-0.29594902764342446,1.0,1.0,1.0,1.0,0.08443847092932054,0.013931765100057775,0.3029717409985506
2024-07-22,2024-07-23,0.01582573956346161,0.016116461212946145,0.00029072164948453606,0.0,0.4845360824742268,0.9690721649484536,1.0,1.0,1.0,3.469446951953614e-18,0.49999999999999994,-0.5,97,97,0.7180336597922565,-0.28196634020774347,1.0039717386940912,-0.28480690031550737,1.0,1.0,1.0,1.0,0.09712493981647034,0.013931765100057775,0.29594902764342446
2024-07-23,2024-07-24,-0.002855019634406829,-0.002555019634406829,0.0003,0.0,0.5,1.0,1.0,1.0,1.0,-6.938893903907228e-18,0.49999999999999994,-0.5,103,103,0.7159836595953847,-0.2840163404046153,1.0039717386940912,-0.2868487906574988,1.0,1.0,1.0,1.0,0.1164717849023625,0.013931765100057775,0.28480690031550737
2024-07-24,2024-07-25,0.00014441974677169766,0.00042985663997558115,0.0002854368932038835,0.0,0.47572815533980584,0.9514563106796117,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,98,98,0.7160870617741961,-0.2839129382258039,1.0039717386940912,-0.2867457975404357,1.0,1.0,1.0,1.0,0.11632082913708484,0.013931765100057775,0.2868487906574988
2024-07-25,2024-07-26,-0.0011212030990592444,-0.0007766486436136999,0.0003445544554455445,0.0,0.5742574257425742,1.1485148514851484,1.0,1.0,1.0,0.0,0.5,-0.5,101,101,0.7152841827413386,-0.28471581725866135,1.0039717386940912,-0.28754550036265036,1.0,1.0,1.0,1.0,0.1116453256421519,0.013931765100057775,0.2867457975404357
2024-07-26,2024-07-29,-0.007596029924555557,-0.007252340604167207,0.00034368932038834947,0.0,0.5728155339805825,1.145631067961165,1.0,1.0,1.0,0.0,0.5,-0.5,103,103,0.7098508626846742,-0.29014913731532577,1.0039717386940912,-0.29295732606177993,1.0,1.0,1.0,1.0,0.1116780945319637,0.013931765100057775,0.28754550036265036
2024-07-29,2024-07-30,0.005426774708860374,0.00575007567973416,0.00032330097087378637,0.0,0.5388349514563107,1.0776699029126213,0.9999999999999999,0.9999999999999999,0.9999999999999999,-3.469446951953614e-18,0.5,-0.5,96,96,0.7137030633933541,-0.2862969366066459,1.0039717386940912,-0.28912036476076697,1.0,1.0,1.0,1.0,0.11301135600008595,0.013931765100057775,0.29295732606177993
2024-07-30,2024-07-31,-0.0015008895362286349,-0.0011357951966059934,0.0003650943396226414,0.0,0.6084905660377358,1.2169811320754715,1.0,1.0,1.0,0.0,0.5,-0.5000000000000001,106,106,0.7126318739335327,-0.28736812606646733,1.0039717386940912,-0.2901873165668156,1.0,1.0,1.0,1.0,0.11633420363332131,0.013931765100057775,0.28912036476076697
2024-07-31,2024-08-01,0.0021646700538404833,0.002530725099712043,0.00036605504587155954,0.0,0.610091743119266,1.220183486238532,1.0,1.0,1.0,0.0,0.5,-0.5,109,109,0.7141744868104488,-0.2858255131895512,1.0039717386940912,-0.2886508063071517,1.0,1.0,1.0,1.0,0.1106598828235348,0.013931765100057775,0.2901873165668156
2024-08-01,2024-08-02,0.013767929472368294,0.014114718463193981,0.0003467889908256881,0.0,0.5779816513761469,1.1559633027522938,0.9999999999999998,0.9999999999999998,0.9999999999999998,6.938893903907228e-18,0.49999999999999994,-0.4999999999999999,107,107,0.7240071907758199,-0.2759928092241801,1.0039717386940912,-0.27885700077816244,1.0,1.0,1.0,1.0,0.11140722304480502,0.013931765100057775,0.2886508063071517
2024-08-02,2024-08-05,-0.027035288926597213,-0.026707251543419644,0.00032803738317757,0.0,0.5467289719626167,1.0934579439252334,1.0,1.0,1.0,6.938893903907228e-18,0.5000000000000001,-0.5,106,106,0.7044334471882616,-0.2955665528117384,1.0039717386940912,-0.2983533101195177,1.0,1.0,1.0,1.0,0.12441724080774776,0.013931765100057775,0.27885700077816244
2024-08-05,2024-08-06,-0.005407061498495919,-0.005092958934393355,0.000314102564102564,0.0,0.5235042735042734,1.0470085470085468,1.0,0.9957264957264957,0.9957264957264957,0.004273504273504279,0.5,-0.49572649572649574,117,116,0.7006245322177173,-0.29937546778228274,1.0039717386940912,-0.3021471569219175,1.0,1.0,1.0,1.0,0.15149798620570484,0.016038579403690995,0.2983533101195177
2024-08-06,2024-08-07,0.01108135771640539,0.01134800208652802,0.00026664437012263097,0.0,0.4444072835377183,0.8888145670754366,1.0,0.9956521739130434,0.9956521739130434,-0.0043478260869565175,0.4956521739130435,-0.5,114,115,0.7083884032841109,-0.2916115967158891,1.0039717386940912,-0.2944139999343588,1.0,1.0,1.0,1.0,0.14946389782912992,0.016038579403690995,0.3021471569219175
2024-08-07,2024-08-08,-0.005871386199801056,-0.005579156064868522,0.0002922301349325337,0.0,0.4870502248875562,0.9741004497751125,1.0,0.9870689655172413,0.9870689655172413,-0.004310344827586209,0.4913793103448275,-0.4956896551724138,114,115,0.7042291813889694,-0.2957708186110306,1.0039717386940912,-0.2985567678379172,1.0,1.0,1.0,1.0,0.1560062583396067,0.016038579403690995,0.2944139999343588
2024-08-08,2024-08-09,0.0016317087252754687,0.001967573004674231,0.0003358642793987621,0.0,0.5597737989979369,1.1195475979958738,1.0,0.9871794871794872,0.9871794871794872,-0.004273504273504286,0.49145299145299154,-0.49572649572649574,115,116,0.7053782782888354,-0.29462172171116463,1.0039717386940912,-0.29741221679571284,1.0,1.0,1.0,1.0,0.15347862819230185,0.016038579403690995,0.2985567678379172
2024-08-09,2024-08-12,0.00595630549558281,0.006201177290454605,0.00024487179487179487,0.0,0.4081196581196581,0.8162393162393162,1.0,1.0,1.0,6.938893903907228e-18,0.5,-0.5,116,116,0.709579726804272,-0.29042027319572805,1.0039717386940912,-0.29322738932148373,1.0,1.0,1.0,1.0,0.1530696193623625,0.016038579403690995,0.29741221679571284
2024-08-12,2024-08-13,-0.009080094118197065,-0.008833122603954188,0.00024697151424287855,0.0,0.4116191904047976,0.8232383808095952,1.0,0.9956521739130435,0.9956521739130435,-0.0043478260869565105,0.4956521739130435,-0.5,114,115,0.7031366761005245,-0.29686332389947545,1.0039717386940912,-0.2996449511466086,1.0,1.0,1.0,1.0,0.15189570039151393,0.016038579403690995,0.29322738932148373
2024-08-13,2024-08-14,0.003585253915075798,0.0038373978431117802,0.00025214392803598197,0.0,0.42023988005997,0.84047976011994,1.0,1.0,1.0,1.3877787807814457e-17,0.5,-0.5,116,116,0.7056575996213473,-0.29434240037865267,1.0039717386940912,-0.2971340004657639,1.0,1.0,1.0,1.0,0.15527454072541522,0.016038579403690995,0.2996449511466086
2024-08-14,2024-08-15,-0.008925963717892733,-0.008669929235134113,0.00025603448275862066,0.0,0.4267241379310345,0.853448275862069,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,113,113,0.6993589254898719,-0.3006410745101281,1.0039717386940912,-0.30340775687614685,1.0,1.0,1.0,1.0,0.1542509842943418,0.010668101843506568,0.2971340004657639
2024-08-15,2024-08-16,0.002408272812841828,0.0027095333170435087,0.00030126050420168065,0.0,0.5021008403361344,1.004201680672269,1.0,0.9957983193277311,0.9957983193277311,-0.0042016806722689065,0.4957983193277311,-0.5,118,119,0.7010431725765475,-0.29895682742345253,1.0039717386940912,-0.30173017271539515,1.0,1.0,1.0,1.0,0.1536200762674685,0.010668101843506568,0.30340775687614685
2024-08-16,2024-08-19,-0.0012234676856303724,-0.0009296868675180035,0.00029378081811236886,0.0,0.4896346968539481,0.9792693937078962,1.0,1.0,1.0,0.0,0.5,-0.5,121,121,0.7001854689086683,-0.2998145310913317,1.0039717386940912,-0.3025844832849286,1.0,1.0,1.0,1.0,0.15369377785839444,0.010668101843506568,0.30173017271539515
2024-08-19,2024-08-20,-0.004088030757399589,-0.003800427451614465,0.00028760330578512394,0.0,0.47933884297520657,0.9586776859504131,1.0,1.0,1.0,0.0,0.5,-0.5,118,118,0.6973230891758854,-0.30267691082411463,1.0039717386940912,-0.30543553936794754,1.0,1.0,1.0,1.0,0.14916671848639232,0.010590823833790963,0.3025844832849286
2024-08-20,2024-08-21,-0.011421540660449564,-0.011125434384682272,0.00029610627576729266,0.0,0.4935104596121545,0.987020919224309,0.9999999999999999,0.9954954954954954,0.9954954954954954,-0.004504504504504507,0.4954954954954955,-0.5,110,111,0.6893585851593927,-0.31064141484060726,1.0039717386940912,-0.3133685355963597,1.0,1.0,1.0,1.0,0.13660086281051265,0.010590823833790963,0.30543553936794754
2024-08-21,2024-08-22,0.0036299465121523602,0.003973727904163841,0.00034378139201148044,0.0,0.5729689866858008,1.1459379733716015,1.0,1.0,1.0,0.0,0.5,-0.5,113,113,0.6918609199512143,-0.30813908004878565,1.0039717386940912,-0.3108761001070136,1.0,1.0,1.0,1.0,0.1410991729288828,0.011741790097592058,0.3133685355963597
2024-08-22,2024-08-23,0.005728440258927363,0.006057643798750371,0.0003292035398230088,0.0,0.5486725663716814,1.0973451327433628,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.5,-0.5,108,108,0.6958242038986413,-0.3041757961013587,1.0039717386940912,-0.3069284950154777,1.0,1.0,1.0,1.0,0.1422917254416129,0.011741790097592058,0.3108761001070136
2024-08-23,2024-08-26,-0.0015685731310302684,-0.0012280325904897279,0.0003405405405405405,0.0,0.5675675675675675,1.135135135135135,1.0,1.0,1.0,-1.1275702593849246e-17,0.5,-0.5,111,111,0.6947327527484853,-0.30526724725151466,1.0039717386940912,-0.3080156283560792,1.0,1.0,1.0,1.0,0.14470590291277324,0.010270574396648469,0.3069284950154777
2024-08-26,2024-08-27,0.005084395477900822,0.005442290214742927,0.0003578947368421052,0.0,0.5964912280701754,1.1929824561403508,1.0,1.0,1.0,0.0,0.5,-0.5,114,114,0.6982650488149093,-0.30173495118509075,1.0039717386940912,-0.3044973061461149,1.0,1.0,1.0,1.0,0.142818273463721,0.010270574396648469,0.3080156283560792
2024-08-27,2024-08-28,0.001728696966315047,0.0020971180189466258,0.0003684210526315789,0.0,0.6140350877192983,1.2280701754385965,1.0,1.0,1.0,0.0,0.49999999999999994,-0.5,94,94,0.6994721374864794,-0.3005278625135206,1.0039717386940912,-0.3032949927491857,1.0,1.0,1.0,1.0,0.14261777982222046,0.010270574396648469,0.3044973061461149
2024-08-28,2024-08-29,-0.0039039827670058745,-0.0035751948882179955,0.00032878787878787876,0.0,0.547979797979798,1.095959595959596,1.0,0.994949494949495,0.994949494949495,0.005050505050505055,0.5,-0.49494949494949503,99,98,0.6967414103157314,-0.30325858968426855,1.0039717386940912,-0.30601491709117956,1.0,1.0,1.0,1.0,0.1429439911792552,0.010174780046191588,0.3032949927491857
2024-08-29,2024-08-30,0.005850123731597411,0.006218053024526704,0.000367929292929293,0.0,0.6132154882154883,1.2264309764309766,1.0,1.0,1.0,0.0,0.5,-0.49999999999999994,108,108,0.700817433775006,-0.29918256622499395,1.0039717386940912,-0.3019550184882802,1.0,1.0,1.0,1.0,0.14284554061816668,0.010174780046191588,0.30601491709117956
